ID_da_instituicao	ID_da_disciplina	Ano	Publicacoes
000900000007	6	2015	5
000900000007	6	2014	5
116000000003	1	2015	1
116000000003	1	2012	1
081100000009	1	2014	11
985601000990	13	2013	4
387300000000	4	2010	6
000300000006	11	2012	5
174300000006	10	2013	2
174300000006	10	2012	2
985600151383	1	2014	1
985600151383	2	2013	1
985600151383	12	2012	2
985600151383	10	2011	3
019200000005	9	2011	2
080400000006	7	2012	12
JAH000000005	8	2014	1
000700000003	12	2014	2
000700000003	3	2014	6
000700000003	2	2014	3
000700000003	10	2014	6
000700000003	8	2014	2
000700000003	1	2014	2
420700000003	5	2015	2
IY5300000007	11	2013	2
IY5300000007	11	2010	5
007400000005	4	2011	2
000900000996	6	2015	2
000900000996	5	2015	2
002400000004	1	2014	1
002400000004	13	2011	1
811900000003	3	2014	1
829000000000	3	2010	7
IW9W00000003	9	2013	1
IX9T00000003	2	2013	1
661500000000	5	2012	4
780900000000	3	2014	11
102400000000	12	2012	3
554300000007	13	2015	5
554300000007	13	2013	8
554300000007	13	2012	4
554300000007	13	2010	7
007100000000	10	2011	7
028700000003	12	2013	1
028700000003	12	2012	4
522600000004	12	2010	1
781800000006	13	2014	2
781800000006	13	2013	1
075700000005	13	2011	1
841500000008	13	2015	4
306200000002	10	2011	11
306200000002	5	2013	5
985600154048	3	2012	3
000400000008	4	2014	4
173400000000	8	2012	3
022900000008	2	2012	3
022900000008	5	2011	6
544800000009	10	2015	2
004800000008	1	2011	1
117800000006	4	2011	4
001600000999	10	2014	4
001600000999	13	2012	5
006100000001	1	2012	1
442500000000	3	2015	4
442500000000	3	2014	4
442500000000	3	2013	7
442500000000	3	2012	3
442500000000	3	2011	7
442500000000	3	2010	2
051400000002	7	2014	6
448200000004	5	2012	1
448200000004	1	2010	4
985600203677	8	2010	1
985600203677	3	2010	1
021100000005	3	2015	6
021100000005	3	2012	6
J8LU00000004	2	2012	1
J8LU00000004	1	2011	15
J8LU00000004	12	2010	2
000700000003	5	2013	4
J2KO00000000	12	2015	1
J2KO00000000	12	2011	1
024700000000	3	2015	3
802500000007	5	2010	3
819000000002	1	2011	1
001400000995	6	2013	3
001400000995	11	2012	1
807700000001	10	2014	4
807700000001	5	2011	1
J4D600000002	7	2010	2
IW1X00000000	6	2012	1
IW1X00000000	6	2010	1
009800000009	4	2010	1
829000000000	5	2012	2
829000000000	4	2010	1
192900000005	5	2012	1
192900000005	5	2010	2
342800000000	13	2011	2
000100000002	9	2015	2
387300000000	10	2014	2
387300000000	10	2011	1
311500000004	10	2013	1
IWD500000000	12	2012	1
IWD500000000	12	2010	1
577300000006	7	2011	1
J8FX00000002	8	2015	1
J8FX00000002	3	2011	1
002700000000	11	2015	2
431900000002	7	2014	7
431900000002	7	2013	1
155200000008	3	2013	3
749000000008	9	2015	1
749000000008	9	2014	1
154900000002	13	2010	3
032900000005	13	2012	14
JI7500000002	5	2015	3
JI7500000002	5	2014	3
JI7500000002	5	2010	6
501100000002	10	2015	2
501100000002	13	2012	1
501100000002	13	2010	3
J1OR00000000	4	2010	2
J0ZA00000009	12	2010	1
003100000996	12	2015	1
003100000996	12	2014	2
HHPY00000004	1	2012	1
HHPY00000004	1	2010	2
000900000007	8	2012	3
025500000005	5	2013	1
025500000005	1	2012	1
025500000005	1	2010	3
002800000001	8	2012	4
002800000001	8	2010	4
852000000004	4	2010	1
293700000006	1	2011	1
377400000005	3	2015	1
377400000005	5	2015	2
377400000005	3	2014	1
377400000005	11	2013	1
377400000005	3	2012	1
377400000005	11	2012	3
377400000005	5	2012	1
377400000005	11	2011	3
377400000005	5	2011	1
377400000005	3	2010	2
GZM800000006	8	2011	1
006200000003	9	2011	1
ICRE00000000	12	2012	2
IZZT00000005	12	2015	5
IZZT00000005	12	2014	2
IZZT00000005	12	2010	1
032601006028	4	2015	1
032601006028	6	2015	2
032601006028	12	2015	1
032601006028	1	2014	1
032601006028	10	2014	1
032601006028	12	2013	2
032601006028	1	2013	1
032601006028	1	2012	1
032601006028	12	2012	1
032601006028	10	2012	1
032601006028	1	2011	1
032601006028	3	2011	1
032601006028	12	2011	2
032601006028	12	2010	1
032601006028	10	2010	1
032601006028	1	2010	1
J11I00000008	10	2014	1
870400000000	1	2011	4
301700000000	4	2013	1
301700000000	1	2013	3
498300000002	10	2011	3
670900000006	1	2014	1
670900000006	3	2013	1
985600140845	6	2015	3
985600140845	6	2014	3
985600140845	6	2011	4
I22A00000002	5	2015	3
008200000000	10	2015	9
JCIQ00000009	8	2014	1
JCIQ00000009	8	2013	1
431200000000	1	2014	6
431200000000	4	2013	2
661500000000	12	2011	4
554300000007	5	2012	5
010400000005	5	2011	7
000900000007	10	2014	4
000900000007	6	2010	4
007200000001	13	2011	5
288200000000	13	2010	2
047900000003	12	2013	2
823700000003	1	2014	5
000800000994	13	2014	4
000300000006	8	2013	5
888300000000	1	2012	1
579800000001	5	2014	8
579800000001	5	2013	7
579800000001	8	2013	1
051400000002	7	2011	6
281500000009	4	2013	8
281500000009	4	2012	5
390600000006	10	2010	2
811900000003	11	2011	2
811900000003	11	2010	2
J6V200000003	4	2013	1
J6V200000003	4	2010	1
156200000006	3	2010	2
870100000004	6	2014	1
802600000009	5	2015	4
802600000009	12	2015	3
802600000009	12	2013	2
802600000009	12	2012	5
802600000009	12	2011	4
802600000009	11	2010	1
802500000007	2	2011	2
768700000007	10	2015	3
319000000000	11	2013	4
319000000000	11	2012	3
319000000000	11	2010	2
014200000004	1	2015	1
166100000001	12	2015	1
166100000001	3	2015	1
166100000001	3	2010	4
000600000990	13	2015	7
JEHD00000000	1	2013	1
039000000006	12	2015	1
J1AT00000001	3	2011	1
JGLR00000002	3	2010	1
425500000000	1	2010	3
498300000002	1	2011	4
002800000001	10	2011	8
J0G300000002	5	2014	2
331400000007	5	2011	2
331400000007	5	2010	1
885300000006	11	2014	1
885300000006	11	2013	1
985600433982	12	2014	1
306200000002	1	2012	10
IY9F00000003	1	2015	2
IY9F00000003	1	2013	1
281500000009	11	2015	2
IX7N00000006	10	2011	1
ISUL00000001	10	2015	1
ISUL00000001	3	2015	4
ISUL00000001	12	2013	1
ISUL00000001	3	2011	1
497100000000	8	2015	2
024800000002	4	2014	2
024800000002	5	2014	3
081500000006	4	2015	1
754000000004	8	2013	3
577300000006	12	2011	5
047000000007	7	2015	2
010300000003	9	2010	3
IW9W00000003	5	2014	1
IYD400000002	1	2015	1
985600085410	8	2012	4
985600085410	8	2011	5
579800000001	1	2013	3
579800000001	1	2011	3
579800000001	10	2011	3
I22A00000002	8	2011	2
062200000004	4	2015	2
062200000004	4	2012	3
051400000002	1	2012	4
051400000002	10	2011	4
051400000002	10	2010	5
IW3C00000004	1	2011	1
001900000005	8	2015	1
001900000005	12	2014	1
001500000997	4	2015	1
001500000997	5	2012	3
118500000009	1	2015	1
159000000007	7	2013	1
I22A00000002	2	2013	5
530400000001	10	2011	2
530400000001	4	2011	1
874100000007	3	2011	4
023500000009	3	2011	1
000900000996	8	2011	4
412700000002	8	2014	7
412700000002	8	2013	5
J1OR00000000	1	2014	5
032601005048	1	2014	3
032601005048	4	2014	3
032601005048	6	2014	1
032601005048	10	2014	1
032601005048	1	2013	3
032601005048	5	2011	1
032601005048	1	2010	2
000600000990	4	2015	4
071500000009	6	2011	1
071500000009	6	2010	1
985601345955	3	2013	1
J6IN00000002	4	2014	1
J6IN00000002	4	2010	4
J6IN00000002	1	2010	1
785800000009	12	2012	8
785800000009	4	2011	4
785800000009	12	2011	6
308200000009	10	2013	4
288200000000	13	2015	2
288200000000	12	2013	1
288200000000	13	2012	2
IWT900000006	13	2011	1
IWT900000006	1	2010	1
000600000990	7	2014	3
000600000990	7	2013	5
482000000000	1	2015	4
985600146207	4	2014	1
985600146207	4	2011	1
020700000008	6	2014	1
020700000008	13	2010	3
877900000006	3	2013	4
008700000009	13	2014	4
000200000993	7	2010	13
198100000000	2	2012	5
833700000000	1	2013	7
985601000990	2	2014	5
985600042886	1	2015	2
985600042886	4	2015	1
985600042886	1	2014	1
985600042886	4	2014	1
985600042886	5	2014	1
985600042886	4	2013	1
985600042886	1	2013	1
985600042886	4	2012	1
985600042886	1	2012	1
985600042886	12	2011	1
985600042886	4	2011	1
985600042886	4	2010	1
584200000007	13	2013	1
IXXU00000008	11	2012	6
749000000008	12	2015	8
768700000007	12	2013	6
985600198339	4	2012	4
985600198339	1	2012	1
985600198339	12	2011	1
985600198339	4	2010	4
985600198339	1	2010	1
087000000006	13	2014	6
007100000000	10	2014	1
007100000000	1	2014	2
007100000000	10	2013	2
007100000000	10	2012	1
007100000000	10	2010	2
823700000003	2	2012	3
841500000008	3	2015	20
841500000008	12	2012	3
841500000008	3	2012	1
985600191121	1	2014	2
985600191121	10	2013	5
985600191121	1	2013	2
JEIB00000004	11	2014	1
JEIB00000004	11	2013	1
061500000001	4	2010	6
118900000006	1	2015	1
118900000006	10	2015	1
387300000000	2	2015	5
071500000009	1	2013	3
071500000009	1	2010	1
013800000007	4	2011	1
867100000004	8	2014	4
810400000006	1	2015	5
IXMQ00000000	13	2015	1
001300000993	1	2015	9
001300000993	4	2014	6
001300000993	6	2014	2
002500000006	1	2011	2
002500000006	10	2010	1
342800000000	13	2012	4
426500000009	11	2014	1
001700000001	11	2014	2
001700000001	11	2013	7
001700000001	11	2012	1
J4D600000002	10	2012	13
425400000009	4	2011	1
425400000009	2	2011	1
107000000004	10	2015	4
456700000004	10	2014	2
J1JP00000008	4	2015	3
J1JP00000008	5	2014	1
752200000001	12	2015	1
752200000001	12	2012	1
752200000001	5	2011	1
752200000001	12	2011	5
752200000001	12	2010	5
023100000001	2	2014	2
023100000001	2	2012	2
023100000001	2	2011	1
584200000007	3	2010	10
586200000003	13	2014	1
985600188120	10	2014	1
985600188120	10	2013	1
425500000000	10	2014	3
425500000000	1	2012	2
425500000000	4	2012	1
425500000000	10	2012	1
425500000000	4	2011	1
425500000000	1	2011	1
425500000000	4	2010	1
062900000007	1	2013	1
041600000009	1	2014	2
041600000009	10	2013	5
041600000009	1	2012	4
041600000009	10	2011	4
041600000009	1	2010	2
387300000000	11	2014	6
183300000005	13	2015	2
002900000003	2	2015	3
002900000003	8	2015	6
002900000003	5	2015	10
002900000003	11	2015	7
002900000003	12	2015	3
002900000003	7	2015	1
002900000003	6	2015	11
002900000003	4	2015	3
501600000001	8	2014	4
125200000006	13	2012	2
002700000000	3	2014	1
749000000008	8	2014	5
099200000003	4	2015	3
390600000006	12	2015	1
553800000008	7	2010	3
408900000008	13	2015	8
062200000004	5	2011	14
062200000004	8	2010	7
013100000004	8	2015	1
013100000004	8	2011	1
000100000002	6	2013	4
000100000002	6	2010	2
071800000004	1	2014	1
001000000998	4	2015	6
985600043181	1	2014	1
985600043181	10	2013	1
002800000001	8	2015	2
002800000001	8	2014	5
002800000001	12	2013	12
IXXP00000007	1	2013	1
IXXP00000007	1	2011	1
IXXP00000007	10	2010	1
012800000009	11	2014	2
012800000009	7	2011	1
IZ8I00000008	13	2015	1
IZ8I00000008	4	2014	1
419800000001	1	2012	2
032100000000	13	2011	6
J1OU00000008	2	2014	1
J1OU00000008	2	2012	1
J1OU00000008	8	2010	2
004100000005	13	2012	3
J35500000000	10	2014	1
JGRY00000006	2	2012	3
JGRY00000006	11	2012	1
JGRY00000006	5	2012	6
JGRY00000006	1	2012	3
780900000000	6	2015	1
780900000000	10	2011	1
J0TA00000001	8	2010	2
154100000008	12	2014	4
154100000008	1	2013	4
154100000008	12	2012	2
154100000008	12	2010	2
501600000001	5	2015	3
195500000002	12	2013	1
195500000002	3	2013	4
195500000002	8	2010	3
408900000008	3	2012	9
319000000000	5	2013	9
985600694069	8	2010	1
985600694069	3	2010	1
117800000006	1	2015	9
117800000006	3	2015	2
117800000006	8	2013	3
117800000006	8	2012	4
117800000006	3	2012	3
JGRY00000006	1	2014	1
001300000993	4	2012	5
428800000000	1	2011	6
572000000000	7	2012	5
572000000000	11	2012	1
003900000001	9	2013	2
087900000002	13	2013	4
I7PM00000007	2	2014	1
I7PM00000007	4	2012	1
I7PM00000007	10	2011	2
I7PM00000007	1	2010	3
I7PM00000007	5	2010	1
192900000005	2	2013	1
JL6J00000000	1	2014	2
JL6J00000000	6	2013	1
JL6J00000000	1	2012	1
JL6J00000000	1	2011	2
506700000004	3	2011	10
IXMQ00000000	7	2010	1
752200000001	5	2013	1
125200000006	6	2013	1
125200000006	10	2011	6
125200000006	1	2010	4
001300000993	10	2013	4
001300000993	2	2011	4
J41C00000009	1	2014	6
J41C00000009	10	2013	4
435900000005	13	2011	1
009800000009	5	2015	3
009800000009	5	2011	2
754000000004	8	2012	1
051400000002	13	2013	5
JCI900000004	13	2013	1
431900000002	4	2010	4
894500000009	11	2011	3
894500000009	4	2010	2
F3V900000009	11	2014	2
319000000000	7	2014	6
002200000990	7	2015	1
002200000990	7	2014	1
IZ7N00000000	10	2011	1
087900000002	8	2011	5
IZ8J00000000	5	2012	1
IZ8J00000000	12	2012	1
IZ8J00000000	3	2011	1
IZ7N00000000	1	2011	1
0U5300000007	12	2010	1
J09300000007	8	2014	1
J09300000007	3	2010	1
081200000000	12	2013	1
081200000000	12	2011	2
505800000008	4	2011	2
089100000004	7	2013	6
505800000008	4	2013	3
505800000008	5	2010	2
I22A00000002	3	2012	3
013800000007	1	2011	1
013800000007	5	2010	3
013800000007	10	2010	1
047000000007	11	2013	2
001700000001	4	2011	2
301700000000	3	2014	3
301700000000	8	2014	1
301700000000	10	2013	2
301700000000	12	2013	7
301700000000	3	2011	3
301700000000	3	2010	2
308200000009	12	2014	5
J8EF00000008	10	2011	1
434800000005	6	2015	1
434800000005	5	2015	1
032900000005	6	2015	13
766300000003	1	2015	2
028200000004	10	2013	11
028200000004	7	2013	1
000200000004	6	2015	2
000200000004	6	2013	3
000200000004	6	2012	4
363100000000	11	2015	7
363100000000	11	2012	8
425500000000	12	2010	1
099200000003	5	2011	1
493100000008	4	2014	1
493100000008	4	2012	1
749000000008	3	2015	16
749000000008	6	2012	2
749000000008	6	2011	1
530400000001	5	2011	2
008400000003	4	2011	6
002700000000	1	2015	3
002700000000	1	2014	4
002700000000	4	2014	3
002700000000	10	2013	1
002700000000	1	2013	4
002700000000	1	2012	7
002700000000	1	2011	6
J27M00000003	8	2015	1
022900000008	12	2012	5
204400000003	3	2014	3
000900000996	8	2013	5
559400000000	1	2014	1
IW1X00000000	5	2013	2
985601345955	1	2010	1
985601345955	10	2010	1
390600000006	2	2014	1
390600000006	2	2013	1
390600000006	10	2013	4
001200000991	13	2013	1
003100000007	4	2014	2
003100000007	4	2012	5
003100000007	4	2011	6
003100000007	4	2010	4
985600079623	10	2015	1
985600079623	3	2014	2
985600079623	10	2013	1
985600079623	10	2012	1
985600079623	10	2010	1
431900000002	6	2013	1
431900000002	6	2011	3
081100000009	7	2010	3
309500000002	2	2010	4
000200000993	6	2012	12
001800000992	1	2014	2
001800000992	10	2013	3
001800000992	10	2011	6
001800000992	2	2010	3
319000000000	10	2015	2
319000000000	10	2012	4
364100000008	1	2014	1
JA6O00000004	8	2015	1
JA6O00000004	13	2015	1
JA6O00000004	13	2014	1
JA6O00000004	10	2012	1
JA6O00000004	13	2012	2
JA6O00000004	13	2011	1
JA6O00000004	8	2011	1
JA6O00000004	13	2010	1
007400000005	11	2015	1
J3XQ00000005	1	2011	2
J3XQ00000005	4	2010	1
385700000001	13	2013	1
J3E400000000	5	2011	6
985600042746	12	2011	1
154100000008	5	2011	6
428800000000	1	2014	7
001400000995	1	2014	9
408800000006	12	2015	21
038400000005	1	2013	3
000400000997	11	2014	10
478800000007	2	2012	4
478800000007	2	2011	3
192500000008	3	2015	4
192500000008	12	2015	3
192500000008	12	2014	4
192500000008	3	2013	1
192500000008	10	2013	4
192500000008	8	2013	1
192500000008	12	2010	4
089100000004	10	2012	5
089100000004	10	2010	3
007700000000	9	2013	1
226100000009	2	2015	1
226100000009	2	2013	1
226100000009	10	2012	2
226100000009	10	2011	1
423400000002	8	2012	2
502700000001	4	2012	4
014000000000	2	2015	2
014000000000	2	2012	1
661500000000	1	2014	4
985601000990	3	2015	11
985601000990	1	2014	3
033800000001	13	2015	4
020100000007	8	2012	5
020100000007	8	2011	5
020100000007	12	2011	3
201100000003	12	2014	6
201100000003	11	2014	3
201100000003	12	2013	7
201100000003	11	2010	2
024500000007	9	2012	1
066700000006	1	2012	4
066700000006	1	2010	3
066300000009	13	2014	7
066300000009	13	2013	7
449900000005	5	2010	1
169700000007	9	2014	1
121100000001	4	2015	2
121100000001	1	2014	5
121100000001	10	2014	3
121100000001	10	2013	3
121100000001	4	2012	2
121100000001	6	2011	1
553800000008	7	2014	4
831200000005	1	2011	2
531500000001	12	2010	2
475600000009	7	2011	1
022900000008	12	2013	2
022900000008	5	2013	7
022900000008	8	2011	2
177400000002	4	2014	1
177400000002	4	2012	4
177400000002	1	2012	1
177400000002	4	2011	1
J0IH00000006	10	2011	1
J0IH00000006	1	2011	2
J0IH00000006	2	2010	1
195400000000	3	2013	32
195400000000	3	2012	3
000400000997	4	2014	13
173800000007	7	2010	6
546600000001	10	2015	1
546600000001	12	2015	3
546600000001	10	2014	1
546600000001	3	2013	3
501500000000	2	2014	1
501500000000	12	2010	2
001700000001	5	2015	2
001700000001	11	2011	1
001700000001	5	2010	3
000300000995	8	2015	12
JNM600000007	3	2011	3
204400000003	10	2014	5
028200000004	1	2015	2
J9W800000004	1	2015	2
660300000008	12	2015	6
028700000003	6	2014	5
281500000009	1	2014	2
081500000006	8	2015	2
081500000006	8	2014	3
428800000000	1	2010	5
438600000004	4	2011	3
530400000001	1	2011	4
434800000005	5	2012	6
434800000005	4	2011	2
121100000001	13	2010	3
584200000007	7	2013	3
208000000009	10	2014	3
208000000009	3	2014	8
208000000009	10	2011	2
208000000009	3	2010	11
208000000009	12	2010	3
167600000009	1	2012	2
577000000000	12	2011	7
020100000007	5	2011	9
000900000007	11	2010	5
069000000008	12	2015	1
069000000008	8	2012	3
069000000008	8	2011	1
069000000008	8	2010	2
329200000001	4	2013	2
329200000001	4	2012	2
069000000008	1	2014	2
069000000008	1	2013	1
J3Y700000005	1	2011	5
873100000009	12	2015	1
873100000009	11	2015	1
IY5300000007	10	2011	6
061500000001	11	2014	3
387300000000	8	2012	2
IZ1B00000008	4	2015	1
IZ1B00000008	4	2014	1
IZ1B00000008	4	2013	1
IZ1B00000008	4	2012	1
000500000999	7	2013	2
J2HF00000009	6	2013	9
J2HF00000009	5	2012	5
JFT200000001	2	2012	1
J3UC00000003	13	2015	2
J3UC00000003	13	2014	2
J3UC00000003	3	2013	3
J3UC00000003	3	2012	4
169600000005	13	2015	4
J0MF00000003	5	2011	1
023400000007	4	2011	1
501500000000	8	2015	1
J3UC00000003	7	2010	1
J3UC00000003	10	2010	3
JAF000000009	1	2012	1
022900000008	12	2014	4
528700000005	7	2014	2
528700000005	7	2012	2
010400000005	6	2015	2
010400000005	6	2013	2
010400000005	6	2011	1
010400000005	6	2010	1
J17W00000006	3	2015	1
884500000001	8	2015	1
884500000001	8	2014	1
884500000001	10	2013	1
884500000001	8	2013	2
884500000001	3	2013	2
884500000001	8	2012	1
884500000001	12	2012	2
884500000001	10	2011	1
884500000001	8	2011	3
884500000001	10	2010	1
884500000001	8	2010	3
884500000001	3	2010	8
884500000001	12	2010	1
168700000009	4	2014	1
168700000009	4	2013	4
168700000009	4	2012	1
169700000007	13	2015	3
IZ8D00000009	4	2014	1
001400000006	3	2012	2
IZWL00000006	3	2011	1
IZWL00000006	12	2010	1
JOUV00000009	3	2015	1
JOUV00000009	3	2014	1
000900000996	13	2014	5
051600000006	6	2013	2
002500000995	1	2014	4
002500000995	3	2010	4
281500000009	6	2011	1
IY5300000007	5	2013	3
IYC300000002	12	2015	2
IYC300000002	10	2015	1
IYC300000002	1	2014	1
IYC300000002	10	2013	1
434800000005	6	2014	1
195600000004	10	2015	1
195600000004	3	2015	1
195600000004	3	2014	1
195600000004	3	2013	2
195600000004	10	2013	2
195600000004	1	2012	1
195600000004	8	2011	2
195600000004	3	2011	2
303400000001	12	2011	2
192900000005	9	2014	1
025500000005	8	2013	6
455300000009	1	2013	1
306200000002	1	2014	6
558800000009	10	2015	2
558800000009	12	2013	2
572000000000	1	2015	8
572000000000	12	2014	21
572000000000	12	2013	1
117800000006	5	2012	6
117800000006	5	2011	2
306200000002	13	2014	4
043400000001	10	2010	1
431100000008	2	2014	1
554300000007	5	2011	5
431100000008	5	2014	6
021700000006	5	2013	5
021700000006	6	2010	2
JUC100000006	2	2014	1
JUC100000006	1	2014	2
JUC100000006	5	2013	2
JUC100000006	1	2012	1
I22A00000002	2	2010	4
822900000009	8	2012	1
003900000001	6	2011	4
033400000004	8	2015	4
520900000003	13	2012	1
010800000002	13	2012	1
JAVB00000008	3	2015	1
870400000000	4	2014	13
870400000000	2	2013	2
001000000998	8	2012	10
115200000009	4	2014	1
115200000009	4	2010	1
002200000000	11	2010	1
091600000005	3	2012	1
091600000005	10	2012	3
091600000005	10	2010	1
870400000000	7	2010	6
008400000003	7	2012	1
461400000005	10	2011	1
461400000005	10	2010	1
000600000001	4	2010	11
000600000001	6	2010	12
985600077051	12	2013	1
000200000004	6	2014	1
000200000004	6	2011	1
088200000008	4	2010	3
319000000000	12	2014	4
319000000000	12	2012	1
319000000000	3	2012	2
000200000004	13	2015	2
500400000000	3	2012	2
J8LU00000004	8	2011	7
810400000006	13	2011	1
032100000000	13	2010	7
JGRY00000006	2	2010	1
466400000006	10	2015	1
075700000005	3	2010	3
428800000000	5	2015	4
428800000000	5	2012	8
428800000000	5	2010	8
J6NH00000009	3	2012	3
J6NH00000009	8	2011	3
870400000000	7	2012	13
894500000009	2	2014	1
118000000000	10	2015	2
007700000000	6	2015	1
007100000000	1	2013	2
785800000009	3	2013	7
870400000000	10	2013	4
870400000000	1	2012	7
025900000002	10	2015	6
025900000002	2	2015	2
460900000006	6	2011	3
460900000006	6	2010	1
308200000009	1	2011	1
J01Z00000005	2	2012	1
J01Z00000005	2	2011	1
295500000009	3	2015	7
295500000009	3	2014	6
295500000009	12	2014	2
295500000009	3	2013	6
295500000009	8	2013	1
295500000009	10	2011	1
295500000009	3	2010	7
001400000006	8	2015	1
061500000001	3	2011	1
020200000009	9	2012	6
J14G00000009	5	2014	2
J14G00000009	5	2011	2
J14G00000009	2	2011	1
J14G00000009	2	2010	1
201100000003	11	2011	1
201100000003	5	2011	4
201100000003	1	2011	4
J1QC00000008	11	2015	1
J1QC00000008	12	2014	3
J1QC00000008	3	2012	1
J1QC00000008	12	2011	6
087000000006	13	2012	10
080300000004	4	2012	5
985600146169	5	2013	1
985600070219	12	2012	2
J41C00000009	10	2015	5
000600000990	8	2010	9
001900000994	12	2011	8
001900000994	3	2010	15
192900000005	10	2015	4
281100000001	3	2015	4
004300000009	9	2011	4
985600993279	12	2012	2
985600143283	1	2011	1
985600143283	10	2011	3
051400000002	12	2013	3
426900000006	3	2015	2
426900000006	8	2011	1
002800000001	7	2015	4
002800000001	7	2014	1
002800000001	4	2012	9
000200000993	9	2013	1
JNTM00000007	8	2012	4
JNTM00000007	8	2011	6
JNTM00000007	8	2010	4
JNTM00000007	10	2010	1
777300000009	12	2015	1
777300000009	3	2011	1
777300000009	1	2011	1
985600154048	1	2012	1
IY5300000007	4	2015	6
IY5300000007	6	2014	2
IY5300000007	4	2014	2
IY5300000007	6	2013	3
IY5300000007	5	2012	4
IY5300000007	4	2012	3
IY5300000007	4	2011	1
IY5300000007	5	2011	4
002000000996	3	2010	7
IWU400000003	9	2014	1
985600084597	1	2015	1
428800000000	4	2013	4
J9W800000004	11	2010	1
422900000003	4	2013	1
920771000008	10	2010	2
104300000005	2	2010	1
001500000997	10	2015	4
822900000009	4	2013	1
822900000009	4	2011	2
434800000005	5	2010	2
020700000008	5	2015	4
J6G600000001	4	2014	2
898500000001	2	2010	2
204400000003	4	2010	2
309500000002	2	2014	4
309500000002	4	2011	7
985600088568	12	2014	3
985600088568	12	2010	2
063600000000	13	2012	1
029500000008	10	2014	1
408900000008	12	2015	10
JAEG00000001	5	2010	1
033600000008	6	2013	9
281500000009	12	2012	1
016700000000	9	2014	1
001600000999	13	2013	3
472700000006	2	2011	1
028700000003	11	2010	2
577000000000	12	2013	6
507700000002	2	2015	1
422500000006	1	2012	2
047500000006	10	2015	2
438300000009	4	2013	2
431900000002	4	2015	2
431900000002	10	2010	3
027200000006	1	2015	1
273000000009	12	2015	3
273000000009	5	2010	5
092700000005	1	2014	1
001600000999	11	2011	2
008700000009	13	2012	6
021000000003	8	2013	1
024800000002	5	2015	9
179800000006	1	2014	8
179800000006	1	2013	7
422500000006	1	2015	2
422500000006	2	2010	1
286800000005	3	2015	2
286800000005	1	2010	2
120600000002	10	2015	2
120600000002	2	2014	2
120600000002	10	2013	4
120600000002	2	2012	2
120600000002	10	2012	3
120600000002	4	2011	2
120600000002	2	2010	1
445200000000	7	2014	6
553800000008	5	2013	5
501100000002	5	2013	3
010000000008	13	2012	2
I3CJ00000006	8	2011	1
006900000006	5	2010	4
422900000003	10	2010	2
438500000002	3	2012	3
438500000002	5	2011	1
IYC900000003	1	2014	2
IYC900000003	10	2014	1
J2UJ00000009	4	2010	1
428800000000	1	2015	5
004000000003	11	2015	3
004000000003	7	2013	2
J19C00000002	11	2013	1
008000000006	9	2014	4
502700000001	2	2013	2
502700000001	5	2012	2
502700000001	2	2010	2
J1WM00000005	10	2013	2
627100000002	12	2015	2
000300000995	6	2014	2
000100000002	2	2015	3
000400000997	6	2015	12
884800000007	3	2010	1
464400000000	12	2015	2
464400000000	3	2012	1
464400000000	12	2011	1
000300000006	7	2012	12
047000000007	1	2015	3
204400000003	7	2010	2
172000000004	2	2010	1
000300000995	6	2013	1
IY7O00000005	1	2015	2
IY7O00000005	10	2015	1
IY7O00000005	6	2014	1
IY7O00000005	1	2013	3
IY7O00000005	10	2013	2
IY7O00000005	10	2011	1
J0KV00000000	3	2015	1
J0KV00000000	8	2014	1
J0KV00000000	1	2011	1
117300000007	8	2012	1
567200000007	4	2012	7
007200000001	1	2011	5
867100000004	10	2010	13
JMA100000004	3	2014	1
JE6A00000006	7	2015	1
246100000003	12	2015	4
166100000001	4	2013	2
166100000001	4	2011	4
I3CJ00000006	13	2012	3
087000000006	11	2010	8
200200000007	3	2011	19
200200000007	2	2011	4
200200000007	8	2011	6
200200000007	10	2011	10
200200000007	5	2011	10
200200000007	11	2011	7
200200000007	12	2011	4
200200000007	1	2011	12
200200000007	4	2011	1
200200000007	7	2011	1
200200000007	6	2011	9
IVKS00000003	12	2011	4
J09N00000007	2	2012	1
445200000000	12	2012	4
530400000001	2	2014	1
530400000001	10	2012	3
JI7500000002	8	2010	5
351100000006	13	2013	1
351100000006	13	2011	3
000700000992	11	2010	1
005900000008	2	2011	3
489200000001	5	2014	1
489200000001	5	2012	3
489200000001	5	2011	2
JME100000007	3	2012	1
047000000007	13	2015	1
J7ZO00000007	12	2010	1
047700000000	7	2014	6
JI7500000002	2	2012	2
155200000008	12	2012	1
J3E400000000	4	2014	2
J3E400000000	10	2012	1
033200000000	6	2013	3
008200000000	6	2011	4
501600000001	4	2011	1
J1GS00000009	1	2010	3
985600406756	12	2015	5
124000000004	11	2015	1
124000000004	10	2014	2
124000000004	10	2011	1
003200000009	1	2014	1
003200000009	2	2010	2
790100000002	5	2011	7
025500000005	3	2013	3
007700000000	2	2014	4
567200000007	2	2015	1
567200000007	3	2010	9
J1OR00000000	4	2015	4
062200000004	3	2011	20
062200000004	2	2011	4
062200000004	8	2011	8
062200000004	11	2011	7
062200000004	12	2011	5
062200000004	7	2011	1
062200000004	6	2011	9
062200000004	3	2010	21
062200000004	2	2010	5
062200000004	12	2010	5
062200000004	4	2010	4
062200000004	7	2010	1
