ID_da_instituicao	Publicacoes
J0G300000002	10
J0KV00000000	10
J24H00000008	10
J35500000000	10
J3WT00000002	10
J4C300000009	10
J8GJ00000001	10
JAO300000006	10
32604001019	11
60100000006	11
63800000003	11
64100000009	11
91600000005	11
116000000003	11
142000000002	11
177400000002	11
210000000000	11
286200000004	11
322100000002	11
364000000006	11
376000000000	11
384400000008	11
407800000008	11
413600000009	11
433100000004	11
455300000009	11
461100000000	11
492800000002	11
534600000008	11
670900000006	11
834400000003	11
858700000006	11
873100000009	11
876200000005	11
985600078929	11
985600156113	11
985600162083	11
985600215063	11
985600218500	11
985600509512	11
985600761696	11
985607542396	11
0OUA00000000	11
0VUT00000004	11
HHPY00000004	11
IV0N00000004	11
IXEN00000001	11
J09100000003	11
J19G00000000	11
J2CS00000003	11
J2GK00000001	11
J3EZ00000001	11
J3XQ00000005	11
J6G600000001	11
J90Y00000000	11
31100000002	12
32604001051	12
44900000009	12
62900000007	12
88200000008	12
89400000000	12
354700000001	12
402100000004	12
586200000003	12
615500000006	12
733300000007	12
985600166534	12
985600174499	12
985600189488	12
0U0F00000000	12
IXH700000003	12
IXIZ00000008	12
IXJS00000001	12
IXW500000009	12
IYT100000006	12
IZF500000008	12
IZFY00000006	12
IZY100000002	12
J04Y00000008	12
J0BF00000005	12
J4LF00000004	12
J7EE00000009	12
J8EF00000008	12
J8LH00000007	12
J97800000005	12
JA6O00000004	12
JAHE00000002	12
JL6J00000000	12
JP5W00000009	12
43400000001	13
118400000007	13
566400000002	13
574900000002	13
864900000004	13
873300000002	13
985600077051	13
985600137704	13
985600146207	13
985600149567	13
985600164213	13
985600221152	13
985600971399	13
985600993210	13
IXGI00000007	13
IZHM00000009	13
J08S00000008	13
J0M700000007	13
J0S200000007	13
J0XN00000008	13
J19C00000002	13
J3SJ00000001	13
J47R00000007	13
J7AC00000002	13
J7T800000007	13
J7ZM00000003	13
J98T00000005	13
J9NR00000000	13
JCPM00000007	13
JIF800000001	13
501004025	14
3500000993	14
5100000003	14
18100000005	14
23400000007	14
159000000007	14
506200000005	14
507700000002	14
762400000002	14
832000000000	14
875100000005	14
985600001900	14
985600143283	14
985600187930	14
C9D200000007	14
IZYH00000003	14
J13N00000005	14
J1W600000002	14
J4JK00000000	14
J5EK00000007	14
JAL200000000	14
JDD200000008	14
JF9S00000002	14
84400000009	15
124000000004	15
852000000004	15
871600000001	15
985600043181	15
985600072017	15
985600402076	15
GBIM00000005	15
H84F00000005	15
I25800000001	15
IW6L00000007	15
IY6D00000005	15
IZUQ00000009	15
J6Q900000007	15
J88L00000003	15
J91P00000000	15
JFT200000001	15
JUC100000006	15
177500000004	16
294300000007	16
454300000000	16
462200000000	16
985600043971	16
985600993279	16
IYIO00000003	16
IYTC00000008	16
IZ8D00000009	16
IZO700000003	16
J0ON00000006	16
J1FO00000003	16
J1IN00000006	16
J44200000003	16
J6L100000001	16
JAVJ00000002	16
JNI000000005	16
JOK600000008	16
63600000000	17
451500000000	17
451900000007	17
457500000009	17
507800000004	17
508300000003	17
520400000004	17
761800000001	17
930846000007	17
985600212021	17
985601113922	17
985608317159	17
IVKS00000003	17
IWT400000007	17
IWT700000002	17
IZ8V00000005	17
J2UF00000001	17
J8M600000003	17
3700000997	18
32601001077	18
188200000004	18
579200000000	18
610800000000	18
985600140845	18
985600198339	18
IX0E00000000	18
IX7W00000004	18
IXCW00000003	18
IXH000000000	18
IXV100000003	18
J20V00000004	18
J7D500000002	18
J9W800000004	18
JAEG00000001	18
JAVB00000008	18
JGG200000004	18
JS9O00000007	18
3000000005	19
72200000001	19
77900000005	19
377200000001	19
842100000009	19
985600043920	19
985600169142	19
985600908867	19
0PT000000000	19
GCPF00000003	19
ICRE00000000	19
IWBX00000000	19
IY4U00000003	19
J01V00000008	19
J05E00000006	19
J0ZR00000001	19
J2GL00000003	19
J4M300000009	19
J4U100000009	19
J8YF00000008	19
JNM600000007	19
504002023	20
3400000991	20
23500000009	20
419400000004	20
427000000008	20
790100000002	20
858000000003	20
IWAM00000000	20
IY1W00000002	20
J0Q500000006	20
J0ZY00000006	20
J62V00000000	20
89500000001	21
153900000004	21
985600720469	21
IWD500000000	21
J38U00000005	21
J4F200000001	21
JEHD00000000	21
771700000007	22
831100000003	22
869000000009	22
985600042886	22
985600156377	22
985600165805	22
985600196549	22
985600200430	22
IYHH00000000	22
IYIQ00000007	22
J12L00000003	22
J1RB00000004	22
J3GZ00000008	22
J6PW00000006	22
J94A00000006	22
JCPL00000005	22
JGLO00000007	22
2400000004	23
32601006028	23
174300000006	23
493100000008	23
503700000000	23
825100000009	23
AT0F00000005	23
IXZS00000009	23
J87U00000003	23
65000000005	24
282600000009	24
287000000009	24
326500000002	24
364100000008	24
381700000009	24
468600000006	24
500400000000	24
IYC300000002	24
IYC900000003	24
J8FX00000002	24
JF1800000007	24
501006010	25
4800000008	25
32601005013	25
72500000007	25
482200000004	25
985600188120	25
985600394820	25
IY9F00000003	25
J0W700000007	25
3000000994	26
21500000002	26
35000000003	26
136200000001	26
292900000001	26
453200000000	26
487300000007	26
775300000002	26
985601017931	26
985601361799	26
985601361861	26
IWT900000006	26
IY9V00000006	26
IZ7N00000000	26
IZIX00000009	26
J94400000003	26
167800000002	27
171800000000	27
344000000001	27
469000000003	27
985600042606	27
985600070170	27
985600155915	27
985600984440	27
IXWZ00000009	27
IY4D00000009	27
IYAN00000006	27
IYJ200000008	27
IYRS00000002	27
IZFU00000009	27
J1PB00000008	27
JNI100000007	27
285100000004	28
401100000006	28
489900000004	28
985600126826	28
IVH800000000	28
IZT700000004	28
IZWL00000006	28
J0S900000000	28
J6Q200000004	28
10100000000	29
70300000007	29
135100000001	29
350300000001	29
404300000004	29
503300000002	29
985600070219	29
985600145502	29
IVPL00000001	29
JEIB00000004	29
JSP800000001	29
168700000009	30
232600000002	30
311300000000	30
420900000007	30
630000000000	30
985601110338	30
J22Z00000008	30
J3UD00000005	30
32601004017	31
411600000002	31
985601111113	31
985601346161	31
IZVG00000007	31
J1QC00000008	31
J1VL00000005	31
155600000005	32
286800000005	32
472400000000	32
584100000005	32
985606497095	32
J1AT00000001	32
2900000992	33
27700000005	33
32601005056	33
47900000003	33
601200000000	33
IW1F00000003	33
IXTV00000009	33
J0TA00000001	33
JCOG00000006	33
166700000002	34
398000000000	34
437300000000	34
466400000006	34
546600000001	34
985600159970	34
985600209799	34
IXKB00000005	34
IY9600000005	34
J1BJ00000000	34
J3RT00000003	34
899900000007	35
985600042339	35
985600219158	35
I7PM00000007	35
JGCF00000007	35
2700000999	36
74300000000	36
81200000000	36
96900000001	36
173700000005	36
985600085410	36
985600168804	36
J2BG00000001	36
501005048	37
985600079623	37
444300000003	38
482100000002	38
985600088568	38
985601226530	38
ISUL00000001	38
IXOR00000009	38
IXVO00000009	38
3200000998	39
72300000003	39
985600042410	39
985600042495	39
IW1Y00000001	39
JAS700000006	39
34300000000	40
55600000009	40
156200000006	40
174400000008	40
195600000004	40
329200000001	40
516400000006	40
580000000000	40
900900000004	40
J1TW00000002	40
15500000008	41
63700000001	41
546000000000	41
930118000003	41
985600657104	41
J18700000003	41
J7ZO00000007	41
J8OX00000004	41
348800000009	42
IXRE00000008	42
J6IN00000002	42
J6NH00000009	42
351100000006	43
777300000009	43
841700000001	43
13700000005	44
118500000009	44
455900000000	44
544800000009	44
504001035	45
41600000009	45
869800000003	45
985600042827	45
B3WZ00000004	45
2200000000	46
16900000003	46
IVM800000000	46
1800000003	47
32604002023	47
425500000000	47
449300000004	47
985600073242	47
985600154048	47
985600399040	47
IYA400000008	47
J03D00000008	47
461400000005	48
1501001016	49
117300000007	49
426900000006	49
884500000001	50
985600151383	50
IXRM00000004	50
985600042509	51
985600191121	51
419800000001	52
985600042231	52
J01Z00000005	52
J4VT00000001	52
3300000000	54
102400000000	54
336500000000	54
303400000001	56
375700000004	56
448200000004	56
32601005048	57
75700000005	57
154800000000	57
752200000001	57
0Y1Y00000005	57
117200000005	58
IX9M00000000	58
IZYG00000001	58
17500000004	59
23600000000	59
IY7O00000005	59
J8PZ00000006	59
G4YY00000008	60
J09N00000007	60
JP3V00000000	60
12600000005	61
478500000001	61
985600406756	61
141900000000	62
462400000003	62
985601066584	62
71800000004	63
454100000007	63
496800000005	63
JSMM00000006	63
425400000009	64
455800000008	64
583000000005	64
432800000009	65
985600155656	65
99200000003	66
J1D700000002	67
32601001042	68
39400000003	68
298200000008	68
435900000005	68
456700000004	68
J1HL00000004	68
21000000003	69
294600000002	69
154900000002	70
195500000002	71
450400000000	71
96800000000	72
529700000003	72
J14G00000009	72
2300000991	73
930820000000	73
167600000009	74
481300000008	74
587400000005	74
766300000003	74
80800000003	76
14200000004	78
472700000006	78
985600694069	79
501500000000	80
579700000000	80
761300000002	80
892200000007	81
J4KN00000002	81
45100000002	83
69000000008	83
J0OB00000002	83
377400000005	84
528200000006	84
2400000993	86
293700000006	86
489200000001	86
4000000992	88
155200000008	88
413700000000	88
IZZT00000005	88
502001011	89
13100000004	90
2600000997	91
23200000003	91
626000000002	91
J00Z00000007	91
15100000000	94
497100000000	94
J01K00000006	94
985601001997	95
193400000004	98
J0IH00000006	98
422500000006	99
531500000001	99
J1WM00000005	99
884100000004	100
985600043084	100
29500000008	101
781800000006	101
985600042380	101
2800000990	102
J6V200000003	102
438300000009	105
802500000007	106
J1GS00000009	106
JNTM00000007	107
104300000005	108
482000000000	108
46100000000	109
8800000000	111
877900000006	111
134800000006	112
J3E400000000	112
171400000003	113
553100000005	114
173800000007	115
66300000009	116
118000000000	116
426500000009	116
IW1X00000000	117
45000000000	119
IYIC00000000	119
39000000006	120
985600042835	120
2200000990	121
J3Y700000005	124
200200000007	125
7400000005	127
390600000006	127
442500000000	127
21200000007	128
586600000000	128
422900000003	129
528700000005	130
583400000002	130
JA2300000000	133
27200000006	137
247100000001	138
311500000004	139
J1OU00000008	139
208000000009	141
2500000995	142
3100000996	142
502700000001	142
819000000002	142
3200000009	144
51600000006	144
JLDY00000007	144
173400000000	145
295500000009	146
201900000008	148
J8LY00000001	148
34500000004	149
361800000006	149
530400000001	150
11000000006	151
273000000009	155
3100000007	159
4700000006	159
57200000008	161
40000000000	163
551400000004	166
IW3C00000004	168
301700000000	169
445200000000	169
J01700000009	169
J1JP00000008	169
JGRY00000006	169
13800000007	170
288200000000	170
567100000005	170
202100000001	171
IYCD00000002	171
558800000009	172
660300000008	172
423400000002	174
438600000004	175
166100000001	176
841600000000	177
700000003	182
312800000008	183
J9GC00000006	184
579800000001	186
833700000000	187
104100000001	190
420700000003	190
653900000006	190
179800000006	193
281500000009	194
J5BJ00000009	194
IYZQ00000002	196
12800000009	197
226100000009	197
2700000000	198
25500000005	198
47700000000	199
192500000008	201
JIDJ00000007	202
874100000007	203
661500000000	205
870300000008	207
IX2400000007	211
308200000009	215
431200000000	215
438500000002	215
583900000001	224
985600169126	225
520900000003	227
24500000007	229
IW9W00000003	229
1900000994	232
898500000001	232
189500000008	233
498300000002	236
J41C00000009	238
JI7500000002	238
47500000006	243
985600043360	245
J93M00000001	246
47000000007	250
802600000009	250
61500000001	252
6900000006	257
6100000001	259
286700000003	261
1400000006	262
885400000008	265
66700000006	267
120600000002	269
342900000001	269
27500000001	270
107000000004	270
623800000002	276
16300000002	277
2100000998	279
121100000001	281
J7ZP00000009	282
627100000002	286
577000000000	287
J8E800000003	287
169600000005	289
885300000006	290
28700000003	295
501100000002	298
154300000001	300
780900000000	302
531000000002	308
340900000005	309
985602000994	311
J1OR00000000	312
25900000002	316
171500000005	324
811900000003	324
J0T000000001	325
400000008	326
192900000005	327
428800000000	328
89100000004	329
117700000004	330
891200000009	330
1700000990	346
754000000004	347
JL8W00000004	349
154100000008	354
J4D600000002	354
J3UC00000003	360
154600000007	366
892700000006	371
869900000005	379
1800000992	382
IY5300000007	385
505800000008	398
71500000009	399
23100000001	400
38800000002	402
350700000009	402
309500000002	405
810400000006	406
894500000009	406
1600000999	409
22900000008	409
891300000000	409
7100000000	412
572000000000	413
985601000990	419
81500000006	421
319000000000	421
1500000997	435
294800000006	438
2000000996	447
20100000007	449
IZEO00000008	450
506700000004	452
823700000003	455
J1HP00000001	455
205600000005	458
785800000009	461
281100000001	464
768700000007	476
377800000002	477
158700000001	481
66900000000	484
1300000993	490
831200000005	491
9800000009	492
807700000001	498
67900000008	501
5800000006	504
431100000008	516
195400000000	521
475600000009	521
584200000007	525
822900000009	529
J8LU00000004	531
1200000002	540
870400000000	541
1900000005	557
247500000009	587
1200000991	589
246100000003	594
183300000005	603
567200000007	604
387300000000	607
410300000009	610
434800000005	611
10400000005	614
J2HF00000009	614
IXXU00000008	622
884900000009	623
1100000990	646
IZEE00000008	650
28200000004	675
1400000995	709
F3V900000009	729
51400000002	730
62200000004	730
880000000000	730
1000000998	738
900000996	773
7200000001	782
26600000005	795
501600000001	796
J1SS00000005	797
117800000006	804
172000000004	804
870100000004	831
I22A00000002	862
1700000001	902
87900000002	902
J32200000000	906
80300000004	910
769300000008	914
841500000008	944
10200000001	946
460900000006	964
900000007	966
107400000001	975
2900000003	979
829000000000	1013
577300000006	1020
24700000000	1032
431900000002	1044
306200000002	1068
342800000000	1075
478800000007	1101
246300000007	1112
800000994	1117
511300000003	1122
59100000002	1154
24800000002	1157
554300000007	1161
169700000007	1208
749000000008	1220
61400000000	1241
21700000006	1252
81100000009	1262
412700000002	1338
778500000000	1347
600000990	1349
204400000003	1382
700000992	1445
363100000000	1494
I3CJ00000006	1526
201100000003	1533
2800000001	1561
500000999	1582
867100000004	1618
125200000006	1693
32100000000	1727
4000000003	1753
200000004	1803
IZCF00000003	1879
7700000000	1925
14000000000	1944
408900000008	1952
8200000000	1995
100000002	2099
5900000008	2225
553800000008	2287
119300000003	2291
65800000000	2385
20700000008	2461
446900000000	2511
33100000009	2524
300000995	2534
832500000009	2590
33400000004	2601
408800000006	2642
400000997	2644
87000000006	2648
11100000008	2718
2500000006	2880
32300000004	3036
21100000005	3140
4100000005	3222
8400000003	3297
IWU400000003	3353
16700000000	3397
38400000005	3434
8700000009	3483
33200000000	3623
198100000000	3732
7000000008	3812
80400000006	4200
33800000001	4373
200000993	5084
39200000000	5266
600000001	5437
8000000006	5445
4400000000	5520
8300000001	6103
1500000008	6361
300000006	6826
33700000000	6983
29100000000	7478
32900000005	7591
10600000009	7855
500000000	7890
33500000006	9092
24000000008	9957
8900000002	10607
33600000008	11007
2100000009	11263
9200000008	11419
32700000001	11505
4500000002	11679
32600000000	12309
10300000003	13187
4300000009	15781
3900000001	19239
6200000003	20481
19200000005	24795
7900000004	28564
33300000002	28989
20200000009	33584
33000000007	35337
6700000002	87830
