Ano	ID_da_microregiao	Nome_da_microregiao	Valor_bruto_agropecuaria	Valor_bruto_industria	Valor_bruto_servicos	Valor_bruto_administracao	Valor_bruto_total	Impostos	PIB	Populacao	PIB_per_capita
2012	32012	Cachoeiro de Itapemirim	217759.0	1490647.0	2331821.0	1194807.0	5235032.0	819227.0	6054259.0	335435.0	142509.72000000003
2012	32006	Linhares	383496.0	5539881.0	2991580.0	1326976.0	10241936.0	1338269.0	11580207.0	317319.0	180424.2
2012	32009	Vitória	56748.0	12444321.0	22481000.0	5783097.0	40765166.0	16508018.0	57273183.0	1599855.0	170697.76
2012	32005	São Mateus	288634.0	738573.0	1056550.0	737582.0	2821339.0	253785.0	3075125.0	190102.0	67544.53
2012	32008	Santa Teresa	490338.0	149347.0	546019.0	393645.0	1579352.0	124258.0	1703608.0	105489.0	89132.12
2012	32013	Itapemirim	158963.0	13636451.0	2828828.0	371562.0	16995804.0	205292.0	17201096.0	76525.0	1057848.89
2012	32004	Montanha	202778.0	66763.0	227986.0	210862.0	708390.0	59845.0	768236.0	54929.0	51317.64
2012	33013	Baía da Ilha Grande	40405.0	4006434.0	3484932.0	1364846.0	8896617.0	526603.0	9423220.0	215841.0	107678.66
2012	33002	Santo Antônio de Pádua	191798.0	232814.0	667756.0	644304.0	1736672.0	120281.0	1856953.0	123059.0	88540.38999999998
2012	33010	Lagos	93184.0	14064538.0	8334894.0	3088936.0	25581554.0	870839.0	26452391.0	562026.0	310452.4100000001
2012	33005	Três Rios	72022.0	975399.0	1708689.0	806910.0	3563020.0	619851.0	4182870.0	157349.0	131849.69
2012	33012	Barra do Piraí	57114.0	689881.0	1183692.0	858936.0	2789624.0	264936.0	3054560.0	177108.0	54545.92
2012	33011	Vale do Paraíba Fluminense	147578.0	10063885.0	9976838.0	3637633.0	23825936.0	6033036.0	29858971.0	688661.0	530714.97
2012	33018	Rio de Janeiro	169207.0	51251985.0	172874898.0	57701237.0	281997325.0	68391643.0	350388968.0	11740202.0	312895.53
2012	33007	Nova Friburgo	263947.0	738920.0	1797493.0	1182730.0	3983088.0	393836.0	4376924.0	235159.0	71277.76
2012	33001	Itaperuna	161427.0	468190.0	1349563.0	1019312.0	2998494.0	212166.0	3195138.0	197431.0	101933.37999999999
2012	33016	Macacu-Caceribu	31958.0	452223.0	964070.0	609694.0	2057943.0	270508.0	2328452.0	111575.0	41682.64
2012	33004	Macaé	91698.0	11107058.0	7335527.0	2248052.0	20782335.0	2979061.0	23761397.0	274822.0	410907.95999999996
2012	33003	Campos dos Goytacazes	466641.0	45591688.0	17536027.0	3427928.0	67022284.0	1379021.0	68401304.0	597456.0	393712.13
2012	33006	Cantagalo-Cordeiro	35289.0	588814.0	392158.0	360895.0	1377155.0	132533.0	1509689.0	63622.0	91531.87
2012	33009	Bacia de São João	34981.0	12755701.0	4946333.0	1125543.0	18862559.0	444764.0	19307323.0	174836.0	251532.49
2012	33014	Vassouras	68878.0	274059.0	1061586.0	898851.0	2303373.0	158145.0	2461517.0	165748.0	88910.29000000001
2012	33017	Itaguaí	33956.0	1977194.0	5613842.0	1345069.0	8970061.0	826363.0	9796424.0	231521.0	134364.41
2012	33015	Serrana	351284.0	3883830.0	5823501.0	2444922.0	12503537.0	1634886.0	14138423.0	485354.0	70434.59
2012	33008	Santa Maria Madalena	55464.0	24522.0	100906.0	188856.0	369749.0	20698.0	390449.0	29595.0	39630.81
2012	35035	Adamantina	349222.0	514737.0	1267874.0	465026.0	2596858.0	206862.0	2803720.0	159684.0	212080.24999999997
2012	35004	São José do Rio Preto	1182067.0	4027010.0	11325942.0	2191240.0	18726262.0	2213522.0	20939778.0	777572.0	732537.6499999999
2012	35029	Pirassununga	180695.0	1097190.0	1841747.0	528096.0	3647727.0	559112.0	4206839.0	186206.0	82010.23000000001
2012	35030	São João da Boa Vista	824865.0	1986312.0	3992552.0	1136279.0	7940009.0	755772.0	8695781.0	411486.0	257098.84999999998
2012	35033	Amparo	262108.0	1450855.0	1933489.0	532212.0	4178666.0	578308.0	4756975.0	181566.0	148793.11000000002
2012	35022	Avaré	416321.0	545667.0	1483885.0	558633.0	3004506.0	251589.0	3256094.0	181529.0	124864.29999999999
2012	35028	Piracicaba	527752.0	6139610.0	9266754.0	1712613.0	17646727.0	3541750.0	21188478.0	565651.0	303087.2
2012	35020	Bauru	676621.0	3175616.0	8005748.0	1690862.0	13548848.0	1794271.0	15343118.0	568973.0	383720.05000000005
2012	35042	Itapetininga	397533.0	1111277.0	1616361.0	516839.0	3642009.0	421471.0	4063480.0	195787.0	87036.27000000002
2012	35036	Presidente Prudente	1080302.0	2940513.0	6096705.0	1679073.0	11796590.0	1090257.0	12886845.0	577785.0	601413.55
2012	35015	Batatais	390195.0	433900.0	937283.0	311115.0	2072493.0	181551.0	2254044.0	107638.0	123045.92000000001
2012	35018	Birigui	493191.0	1260785.0	2134392.0	780524.0	4668889.0	414747.0	5083639.0	261986.0	320047.1
2012	35046	Sorocaba	262752.0	15712954.0	21623016.0	3903845.0	41502565.0	9508165.0	51010731.0	1353899.0	528447.23
2012	35003	Votuporanga	270253.0	712981.0	1419949.0	398033.0	2801215.0	283534.0	3084750.0	141487.0	220173.11
2012	35038	Marília	323414.0	1758968.0	4133904.0	1070439.0	7286724.0	887300.0	8174026.0	333406.0	224294.49999999997
2012	35032	Campinas	474178.0	31263459.0	57631112.0	8650994.0	94690220.0	25876315.0	120566534.0	2694521.0	750609.4500000001
2012	35024	Araraquara	708546.0	4003129.0	6322795.0	1465831.0	12500302.0	1575894.0	14076191.0	510405.0	294186.64999999997
2012	35025	São Carlos	309198.0	3396421.0	4242452.0	928803.0	8876874.0	1243558.0	10120431.0	314362.0	148812.84
2012	35016	Andradina	609641.0	1051626.0	1744081.0	604868.0	4010219.0	321345.0	4331561.0	182882.0	229380.35
2012	35023	Botucatu	360798.0	1401443.0	2256698.0	573447.0	4592390.0	517088.0	5109480.0	211502.0	144314.31
2012	35051	Guaratinguetá	72304.0	2128869.0	3946836.0	1130188.0	7278196.0	1090175.0	8368373.0	406396.0	181293.62
2012	35001	Jales	367696.0	423200.0	1228927.0	493137.0	2512959.0	189281.0	2702240.0	149595.0	348273.63000000006
2012	35044	Capão Bonito	299357.0	421184.0	567814.0	383439.0	1671793.0	106525.0	1778319.0	134032.0	119581.87
2012	35017	Araçatuba	551376.0	1362170.0	3778998.0	741275.0	6433819.0	730408.0	7164227.0	260052.0	177364.78999999998
2012	35011	Ituverava	311016.0	395135.0	977052.0	294300.0	1977504.0	169283.0	2146788.0	96644.0	116043.04000000001
2012	35052	Bananal	28900.0	55087.0	86288.0	91538.0	261811.0	15068.0	276879.0	26410.0	47786.12
2012	35027	Limeira	329293.0	6509194.0	8181964.0	1668193.0	16688643.0	2655850.0	19344491.0	589068.0	283799.58
2012	35037	Tupã	575524.0	381378.0	1037663.0	296952.0	2291520.0	160302.0	2451822.0	109974.0	166173.56
2012	35005	Catanduva	337235.0	1187016.0	2396824.0	674007.0	4595081.0	562857.0	5157939.0	224432.0	251321.43
2012	35031	Moji Mirim	363338.0	4088461.0	11994170.0	1204239.0	17650208.0	2902994.0	20553203.0	389477.0	283942.04
2012	35059	Guarulhos	50699.0	11803320.0	22532500.0	3874913.0	38261431.0	7692219.0	45953650.0	1373264.0	87348.55
2012	35039	Assis	817134.0	1389981.0	2821206.0	815803.0	5844127.0	572847.0	6416181.0	266445.0	474315.83
2012	35048	Bragança Paulista	507736.0	4176543.0	6407432.0	1511252.0	12602960.0	2180181.0	14783139.0	510299.0	237672.65000000002
2012	35006	Auriflama	158656.0	104678.0	282923.0	159443.0	705697.0	39070.0	744767.0	46688.0	145794.83
2012	35041	Itapeva	649032.0	542017.0	1520477.0	710161.0	3421689.0	217415.0	3632320.0	241618.0	172121.96999999997
2012	35021	Jaú	539479.0	2310048.0	3997331.0	991005.0	7837864.0	1013762.0	8851624.0	351696.0	299110.95999999996
2012	35055	Registro	798873.0	2536886.0	2434480.0	716067.0	6486309.0	347593.0	6833902.0	243694.0	384344.82
2012	35009	Barretos	234076.0	1117394.0	1773398.0	418337.0	3543206.0	394759.0	3937964.0	136817.0	99776.07
2012	35014	Ribeirão Preto	819901.0	5909113.0	19058826.0	3254611.0	29042445.0	3981840.0	33024285.0	1058037.0	407872.26999999996
2012	35057	Osasco	34520.0	13533684.0	71246238.0	5755467.0	90569910.0	26023522.0	116593431.0	1801601.0	489454.52999999997
2012	35013	Jaboticabal	717398.0	1968680.0	4224305.0	1191494.0	8101881.0	889213.0	8991095.0	411585.0	313026.24
2012	35040	Ourinhos	477122.0	1173425.0	2694827.0	864128.0	5209503.0	479214.0	5688610.0	292830.0	283614.3399999999
2012	35063	Santos	25341.0	4316361.0	22510180.0	5359142.0	32211024.0	5875772.0	38086798.0	1494079.0	162885.88999999998
2012	35062	Mogi das Cruzes	460816.0	9283694.0	12319468.0	3470869.0	25534845.0	5532908.0	31067753.0	1344408.0	187952.9
2012	35043	Tatuí	196963.0	2677096.0	2964468.0	795742.0	6634271.0	1170901.0	7805172.0	264467.0	198568.49999999997
2012	35026	Rio Claro	185710.0	3007092.0	3295028.0	786887.0	7274718.0	1174738.0	8449458.0	246456.0	147681.78000000003
2012	35050	São José dos Campos	97668.0	19718439.0	22786582.0	4235323.0	46838014.0	10504816.0	57342829.0	1442646.0	238838.97
2012	35019	Lins	295780.0	1881899.0	1856175.0	451259.0	4485113.0	485382.0	4970495.0	162256.0	153785.66999999998
2012	35058	Franco da Rocha	3475.0	1983485.0	2804399.0	1196814.0	5988172.0	764912.0	6753085.0	465698.0	64016.09
2012	35047	Jundiaí	104819.0	12750300.0	21567667.0	2051487.0	36474272.0	8489328.0	44963600.0	648871.0	380970.51
2012	35049	Campos do Jordão	41313.0	129317.0	607907.0	214129.0	992667.0	60988.0	1053655.0	69517.0	50005.29
2012	35054	Caraguatatuba	21704.0	1532819.0	4142450.0	1076090.0	6773062.0	2332415.0	9105478.0	290406.0	135066.90000000002
2012	35060	Itapecerica da Serra	28839.0	6548756.0	12532900.0	2725171.0	21835662.0	4393253.0	26228914.0	1013390.0	173746.45
2012	35012	Franca	502152.0	2309119.0	3953912.0	1017091.0	7782278.0	890926.0	8671479.0	392208.0	228893.85
2012	35053	Paraibuna/Paraitinga	57725.0	195922.0	281813.0	223350.0	758809.0	83925.0	842734.0	70383.0	99587.68000000001
2012	35061	São Paulo	24510.0	92030070.0	391614381.0	38941165.0	522610128.0	124463184.0	647073311.0	13958229.0	323007.02999999997
2012	35034	Dracena	274569.0	268699.0	1032079.0	344212.0	1919558.0	163761.0	2083320.0	117378.0	167527.19
2012	35002	Fernandópolis	177570.0	524214.0	1112214.0	348406.0	2162401.0	198479.0	2360881.0	105266.0	220414.11999999997
2012	35010	São Joaquim da Barra	904358.0	1833273.0	2221754.0	675418.0	5634801.0	565455.0	6200256.0	214535.0	262581.37
2012	35045	Piedade	521793.0	362449.0	1046000.0	493169.0	2423412.0	182474.0	2605886.0	190951.0	65300.36
2012	35008	Novo Horizonte	338761.0	245851.0	576347.0	253292.0	1414254.0	86408.0	1500659.0	80324.0	120346.70999999999
2012	35056	Itanhaém	95674.0	460490.0	1578739.0	706251.0	2841151.0	170189.0	3011340.0	224456.0	60372.68
2012	35007	Nhandeara	309487.0	329344.0	544497.0	208413.0	1391743.0	116850.0	1508594.0	66314.0	234201.75999999998
2012	41015	Cornélio Procópio	662959.0	483980.0	1286064.0	500417.0	2933423.0	232869.0	3166290.0	175226.0	249670.66
2012	41035	Cerro Azul	137715.0	20986.0	56290.0	84604.0	299595.0	11633.0	311228.0	28994.0	33189.46
2012	41039	Rio Negro	413161.0	524062.0	566519.0	256627.0	1760367.0	176655.0	1937024.0	91035.0	125477.34
2012	41037	Curitiba	828971.0	26348200.0	55457236.0	9632482.0	91145290.0	25415738.0	116561031.0	3120488.0	495259.17
2012	41004	Goioerê	653645.0	211435.0	893681.0	327691.0	2086455.0	173309.0	2259764.0	114831.0	223712.11000000002
2012	41002	Umuarama	683552.0	926835.0	2119832.0	749129.0	4479350.0	467484.0	4946834.0	266174.0	361330.94999999995
2012	41001	Paranavaí	928281.0	827988.0	1656564.0	803657.0	4216488.0	296627.0	4513115.0	272756.0	478702.01
2012	41007	Porecatu	336418.0	493944.0	631588.0	245530.0	1707480.0	119763.0	1827241.0	82422.0	165672.65000000002
2012	41025	Capanema	337134.0	251612.0	589536.0	259780.0	1438062.0	134102.0	1572162.0	95516.0	126462.39000000001
2012	41023	Cascavel	1321212.0	2356187.0	5212175.0	1240972.0	10130543.0	1069717.0	11200261.0	438658.0	426081.05
2012	41006	Astorga	751704.0	585104.0	1220958.0	564515.0	3122286.0	255605.0	3377889.0	185506.0	405202.91
2012	41038	Paranaguá	87776.0	1777411.0	3435091.0	797017.0	6097293.0	1068165.0	7165458.0	269858.0	119654.31999999998
2012	41034	São Mateus do Sul	377510.0	167236.0	348493.0	170560.0	1063799.0	74399.0	1138198.0	63207.0	52611.25
2012	41010	Apucarana	512937.0	2272667.0	2825337.0	799488.0	6410427.0	711408.0	7121838.0	292405.0	199827.34000000003
2012	41020	Jaguariaíva	442062.0	808990.0	601311.0	290805.0	2143170.0	280151.0	2423320.0	101239.0	92515.26999999999
2012	41013	Ivaiporã	536661.0	170812.0	739765.0	386925.0	1834160.0	119071.0	1953229.0	135867.0	219321.15000000002
2012	41005	Campo Mourão	877634.0	755657.0	2040127.0	619683.0	4293098.0	405924.0	4699021.0	217415.0	273392.92
2012	41014	Assaí	298518.0	132967.0	374429.0	206547.0	1012461.0	65477.0	1077938.0	70836.0	121545.81
2012	41022	Toledo	1341397.0	1803829.0	3988425.0	1156543.0	8290189.0	880215.0	9170403.0	382940.0	441399.62
2012	41026	Francisco Beltrão	908013.0	781202.0	1792033.0	705881.0	4187128.0	366528.0	4553656.0	244577.0	305549.61000000004
2012	41016	Jacarezinho	391307.0	537125.0	814394.0	342235.0	2085060.0	171362.0	2256423.0	123002.0	123319.18
2012	41033	União da Vitória	416983.0	273899.0	680465.0	341324.0	1712668.0	137772.0	1850441.0	117480.0	120083.62999999999
2012	41028	Pitanga	293258.0	73206.0	328148.0	210191.0	904800.0	56997.0	961799.0	74361.0	72762.54999999999
2012	41012	Faxinal	230158.0	60040.0	245974.0	139628.0	675800.0	42754.0	718553.0	46129.0	106440.1
2012	41027	Pato Branco	555117.0	1803700.0	1707982.0	471278.0	4538075.0	443706.0	4981780.0	160750.0	431488.24999999994
2012	41011	Londrina	663677.0	4003721.0	10340608.0	2119063.0	17127068.0	3678555.0	20805623.0	737502.0	151765.64
2012	41029	Guarapuava	998723.0	2420557.0	2521288.0	1029449.0	6970023.0	530796.0	7500819.0	380287.0	288856.93
2012	41021	Ponta Grossa	1146491.0	3565915.0	5024421.0	1220214.0	10957041.0	1413446.0	12370487.0	437091.0	124989.78
2012	41018	Wenceslau Braz	445807.0	211538.0	540876.0	275073.0	1473295.0	113395.0	1586691.0	99079.0	162316.29000000004
2012	41024	Foz do Iguaçu	640533.0	4703175.0	4297940.0	1256004.0	10897653.0	788463.0	11686118.0	410212.0	247255.91999999995
2012	41003	Cianorte	439847.0	886777.0	1124800.0	423950.0	2875374.0	264041.0	3139414.0	145037.0	236145.74000000002
2012	41030	Palmas	322092.0	907069.0	546994.0	249376.0	2025531.0	118738.0	2144269.0	91210.0	124752.58
2012	41017	Ibaiti	304539.0	101118.0	339464.0	207434.0	952555.0	49846.0	1002401.0	77805.0	104464.73999999999
2012	41008	Floraí	267822.0	65678.0	269218.0	108961.0	711679.0	46704.0	758382.0	34815.0	153353.57
2012	41031	Prudentópolis	809631.0	253372.0	551415.0	351265.0	1965684.0	109771.0	2075454.0	129917.0	120182.60999999999
2012	41019	Telêmaco Borba	870633.0	1158825.0	889993.0	470432.0	3389882.0	247208.0	3637091.0	160909.0	117301.54
2012	41032	Irati	484123.0	375172.0	638814.0	263951.0	1762061.0	177830.0	1939891.0	98329.0	81637.98
2012	41036	Lapa	211957.0	234533.0	386092.0	147428.0	980010.0	93883.0	1073893.0	49890.0	40971.56
2012	41009	Maringá	300165.0	2755601.0	7683847.0	1532326.0	12271938.0	1882835.0	14154772.0	554000.0	96262.18999999999
2012	42009	Curitibanos	486184.0	1021481.0	1051089.0	411038.0	2969793.0	315975.0	3285768.0	123461.0	249774.0
2012	42003	Xanxerê	577856.0	1187973.0	1791436.0	516063.0	4073324.0	498217.0	4571543.0	154003.0	542622.58
2012	42014	Ituporanga	268339.0	308924.0	446724.0	182791.0	1206777.0	92340.0	1299115.0	56444.0	161210.76
2012	42011	Rio do Sul	488514.0	1300249.0	2003973.0	666649.0	4459383.0	500570.0	4959957.0	208279.0	415258.86
2012	42004	Joaçaba	1007565.0	2510315.0	3311841.0	1079968.0	7909687.0	925383.0	8835071.0	330010.0	673877.3300000001
2012	42002	Chapecó	970956.0	3248039.0	5571486.0	1302064.0	11092552.0	1602810.0	12695359.0	411687.0	1052467.5999999999
2012	42017	Tabuleiro	103337.0	62474.0	122775.0	80721.0	369307.0	28426.0	397733.0	24132.0	83047.92000000001
2012	42005	Concórdia	522995.0	971483.0	1445491.0	477792.0	3417762.0	415442.0	3833202.0	142634.0	398323.43
2012	42001	São Miguel do Oeste	564772.0	888759.0	1634843.0	551418.0	3639785.0	439438.0	4079224.0	175283.0	417412.86
2012	42015	Tijucas	107027.0	670643.0	751827.0	306273.0	1835769.0	257703.0	2093474.0	95238.0	134435.29
2012	42010	Campos de Lages	632715.0	1391193.0	2895217.0	914105.0	5833235.0	725491.0	6558726.0	283996.0	339135.49
2012	42016	Florianópolis	259361.0	4393966.0	14131251.0	2948694.0	21733273.0	5080530.0	26813803.0	903568.0	224371.63
2012	42012	Blumenau	182473.0	8631094.0	9577700.0	2240880.0	20632146.0	3725341.0	24357485.0	696990.0	433949.36
2012	42008	Joinville	261394.0	13229861.0	12456555.0	2952863.0	28900673.0	5397506.0	34298178.0	867387.0	356465.82999999996
2012	42020	Araranguá	417753.0	702187.0	1380465.0	550693.0	3051099.0	286749.0	3337848.0	183931.0	256223.64
2012	42018	Tubarão	502830.0	2379841.0	3312000.0	1157149.0	7351824.0	839577.0	8191400.0	380567.0	380110.45
2012	42013	Itajaí	196575.0	3478034.0	11621126.0	2133092.0	17428830.0	6682058.0	24110889.0	596034.0	347587.41
2012	42006	Canoinhas	954291.0	1315390.0	1773894.0	748765.0	4792340.0	433491.0	5225830.0	245439.0	241558.94
2012	42007	São Bento do Sul	170916.0	1454617.0	1100750.0	426973.0	3153256.0	379209.0	3532465.0	128150.0	72958.89
2012	42019	Criciúma	221004.0	3216068.0	3625164.0	1139235.0	8201474.0	1116115.0	9317586.0	376053.0	260886.06
2012	43031	Campanha Meridional	419020.0	288941.0	1301651.0	553662.0	2563272.0	206358.0	2769630.0	173987.0	91508.06
2012	43010	Passo Fundo	997446.0	1767169.0	5013122.0	1051503.0	8829243.0	1184755.0	10013995.0	331915.0	680136.3399999999
2012	43019	Restinga Seca	222623.0	130561.0	400139.0	204452.0	957775.0	80879.0	1038655.0	62779.0	140163.37
2012	43008	Ijuí	437267.0	803994.0	2448671.0	635889.0	4325826.0	507730.0	4833556.0	184556.0	299036.37999999995
2012	43001	Santa Rosa	349616.0	816989.0	1593007.0	506607.0	3266218.0	415984.0	3682199.0	156636.0	229542.62
2012	43029	Campanha Ocidental	1103417.0	732612.0	2569091.0	1104724.0	5509846.0	481891.0	5991740.0	361829.0	179323.15
2012	43009	Carazinho	483968.0	535401.0	1603823.0	539301.0	3162491.0	365468.0	3527956.0	160112.0	342877.69
2012	43003	Frederico Westphalen	527138.0	319161.0	1047213.0	564293.0	2457802.0	189345.0	2647145.0	173085.0	375408.11
2012	43011	Cruz Alta	663037.0	507774.0	2196079.0	486782.0	3853672.0	471998.0	4325670.0	149383.0	365634.32000000007
2012	43023	Montenegro	358912.0	1889911.0	1830620.0	657841.0	4737283.0	738173.0	5475456.0	206297.0	490141.36999999994
2012	43026	Porto Alegre	264624.0	22116411.0	57556033.0	11656933.0	91594003.0	19407961.0	111001964.0	3658690.0	592996.65
2012	43032	Serras de Sudeste	284195.0	206200.0	521524.0	388200.0	1359739.0	116508.0	1476246.0	116439.0	104462.17
2012	43014	Guaporé	462555.0	1208204.0	1133500.0	433517.0	3237780.0	352198.0	3589975.0	129018.0	514593.43
2012	43016	Caxias do Sul	591715.0	12119979.0	11895352.0	2590333.0	27197385.0	5208879.0	32406266.0	787135.0	525630.9199999999
2012	43028	Camaquã	457646.0	281259.0	852652.0	406923.0	1998481.0	193839.0	2192321.0	131476.0	118380.44999999998
2012	43004	Erechim	565202.0	2311280.0	2086348.0	688145.0	5650975.0	553584.0	6204555.0	211452.0	725860.3800000002
2012	43021	Lajeado-Estrela	617854.0	2651393.0	3402397.0	967415.0	7639055.0	1084041.0	8723098.0	309856.0	678063.7599999998
2012	43027	Osório	419615.0	937365.0	2925713.0	1245824.0	5528517.0	1260763.0	6789281.0	349487.0	381515.20999999996
2012	43033	Pelotas	562233.0	1058570.0	3981911.0	1432295.0	7035010.0	693532.0	7728544.0	484359.0	132750.75
2012	43025	São Jerônimo	251624.0	3489266.0	1906762.0	534266.0	6181917.0	1535129.0	7717047.0	145388.0	332411.02
2012	43020	Santa Cruz do Sul	802661.0	2439413.0	3734770.0	1001867.0	7978713.0	1673645.0	9652358.0	323551.0	292560.18999999994
2012	43034	Jaguarão	257914.0	59952.0	287615.0	157848.0	763329.0	40825.0	804155.0	52712.0	42905.64
2012	43005	Sananduva	369832.0	96888.0	448756.0	197727.0	1113201.0	87696.0	1200898.0	60354.0	206297.69999999998
2012	43002	Três Passos	457076.0	706656.0	1036608.0	471348.0	2671690.0	376709.0	3048400.0	142756.0	365688.27
2012	43013	Soledade	209112.0	91770.0	359765.0	221355.0	881999.0	61121.0	943120.0	71443.0	104857.43000000001
2012	43015	Vacaria	936205.0	719394.0	1365669.0	510135.0	3531406.0	314672.0	3846075.0	157890.0	504789.4800000001
2012	43007	Santo Ângelo	464037.0	430034.0	1606530.0	609308.0	3109907.0	283841.0	3393747.0	195191.0	257910.27
2012	43018	Santa Maria	500655.0	858912.0	3564996.0	1111189.0	6035752.0	577432.0	6613187.0	365075.0	213337.48
2012	43022	Cachoeira do Sul	488897.0	367826.0	1004031.0	447969.0	2308722.0	199529.0	2508251.0	152323.0	106612.20000000001
2012	43006	Cerro Largo	199216.0	133531.0	558552.0	216666.0	1107963.0	142716.0	1250678.0	65480.0	192709.22
2012	43024	Gramado-Canela	107195.0	3142158.0	3189453.0	954885.0	7393690.0	1023859.0	8417546.0	302136.0	432147.75
2012	43017	Santiago	493381.0	272021.0	984630.0	363937.0	2113971.0	156311.0	2270281.0	110611.0	212813.38
2012	43035	Litoral Lagunar	322950.0	1350450.0	3087217.0	834152.0	5594768.0	1711272.0	7306040.0	261275.0	75100.63999999998
2012	43012	Não-Me-Toque	212959.0	391418.0	528769.0	151393.0	1284535.0	205729.0	1490266.0	42368.0	207866.35
2012	43030	Campanha Central	431965.0	201134.0	1324466.0	553616.0	2511182.0	195532.0	2706714.0	183559.0	73525.98
2012	50007	Três Lagoas	1211344.0	2556168.0	1510677.0	684597.0	5962786.0	787464.0	6750250.0	160907.0	170776.71
2012	50003	Alto Taquari	916942.0	250467.0	955661.0	504999.0	2628068.0	326945.0	2955014.0	119147.0	190962.78999999998
2012	50010	Dourados	3205222.0	1967310.0	5074054.0	2107690.0	12354274.0	1551695.0	13905966.0	515030.0	407222.37
2012	50002	Aquidauana	246498.0	102650.0	420971.0	412008.0	1182126.0	112076.0	1294202.0	106489.0	47815.47
2012	50008	Nova Andradina	373913.0	468107.0	694790.0	368480.0	1905290.0	314004.0	2219293.0	90595.0	114783.36
2012	50011	Iguatemi	1000643.0	621194.0	1069535.0	936192.0	3627563.0	330322.0	3957884.0	229949.0	260141.45999999996
2012	50006	Paranaíba	365502.0	1550978.0	523978.0	317568.0	2758026.0	180321.0	2938347.0	77331.0	284218.44999999995
2012	50004	Campo Grande	866995.0	3619916.0	9885284.0	3596058.0	17968249.0	3098351.0	21066600.0	896489.0	156705.39
2012	50009	Bodoquena	351168.0	198970.0	494781.0	433760.0	1478679.0	138741.0	1617419.0	105987.0	109473.31
2012	50005	Cassilândia	805239.0	265282.0	811057.0	267123.0	2148701.0	292725.0	2441425.0	62302.0	117946.53
2012	50001	Baixo Pantanal	328965.0	717050.0	952415.0	628389.0	2626818.0	239981.0	2866799.0	140862.0	47534.81
2012	51016	Rosário Oeste	86949.0	84610.0	69249.0	105486.0	346293.0	21767.0	368060.0	30778.0	37386.91
2012	51010	Canarana	1223480.0	155595.0	906081.0	383071.0	2668227.0	259822.0	2928049.0	102483.0	267123.43
2012	51002	Alta Floresta	235961.0	438262.0	530756.0	364357.0	1569340.0	173226.0	1742564.0	100528.0	107680.89
2012	51022	Alto Araguaia	556581.0	230485.0	566661.0	156599.0	1510324.0	161695.0	1672019.0	35554.0	151872.49
2012	51009	Norte Araguaia	595234.0	74450.0	429955.0	421092.0	1520725.0	124294.0	1645019.0	115959.0	207446.74
2012	51015	Alto Paraguai	104226.0	34972.0	103952.0	113290.0	356438.0	29416.0	385854.0	32743.0	72594.29000000001
2012	51011	Médio Araguaia	115796.0	238189.0	514924.0	240276.0	1109185.0	132890.0	1242076.0	65908.0	50712.83
2012	51020	Tesouro	602564.0	43713.0	163282.0	203958.0	1013517.0	57780.0	1071297.0	54567.0	165925.11000000004
2012	51014	Jauru	444156.0	363743.0	504566.0	388169.0	1700632.0	173556.0	1874191.0	107679.0	238157.56
2012	51001	Aripuanã	510266.0	475626.0	639512.0	503884.0	2129290.0	198013.0	2327303.0	143796.0	129421.95000000001
2012	51018	Alto Pantanal	194698.0	134987.0	613819.0	442268.0	1385772.0	143608.0	1529380.0	133324.0	41400.66
2012	51013	Tangará da Serra	1020975.0	472744.0	1035495.0	544583.0	3073798.0	304292.0	3378091.0	149801.0	115043.62
2012	51004	Parecis	2927288.0	488987.0	1600456.0	388720.0	5405451.0	487190.0	5892641.0	93467.0	377771.44
2012	51019	Primavera do Leste	1236890.0	347702.0	1480691.0	334912.0	3400194.0	423983.0	3824177.0	87669.0	87256.98000000001
2012	51017	Cuiabá	325452.0	3318399.0	11243587.0	3093624.0	17981060.0	3468198.0	21449258.0	868141.0	82490.79
2012	51007	Sinop	859567.0	541292.0	1902407.0	665270.0	3968537.0	501023.0	4469557.0	179412.0	227193.5
2012	51003	Colíder	327720.0	312438.0	671841.0	517260.0	1829257.0	209977.0	2039233.0	145783.0	118703.38999999998
2012	51012	Alto Guaporé	200898.0	233080.0	386223.0	251230.0	1071430.0	129817.0	1201247.0	69039.0	84731.96
2012	51021	Rondonópolis	1251081.0	1600559.0	3301622.0	1017480.0	7170744.0	1018700.0	8189445.0	283538.0	234791.03000000003
2012	51008	Paranatinga	390714.0	53741.0	164132.0	130045.0	738633.0	55705.0	794339.0	33544.0	86529.84
2012	51006	Alto Teles Pires	3423665.0	1250272.0	3413734.0	768975.0	8856648.0	1012073.0	9868717.0	204751.0	526875.95
2012	51005	Arinos	797608.0	170627.0	400226.0	276202.0	1644662.0	128505.0	1773168.0	76872.0	159676.17
2012	52010	Goiânia	373708.0	10085313.0	28159364.0	6467068.0	45085453.0	6329247.0	51414700.0	2180625.0	264997.31
2012	52012	Entorno de Brasília	1845387.0	1865931.0	5162590.0	2912394.0	11786304.0	1032248.0	12818553.0	1088240.0	306552.59
2012	52014	Vale do Rio dos Bois	979063.0	742491.0	902347.0	378842.0	3002748.0	297776.0	3300524.0	115403.0	361385.68
2012	52009	Anicuns	264304.0	326693.0	598533.0	319830.0	1509359.0	125106.0	1634465.0	110677.0	182830.03999999998
