ID_da_instituicao	Ano	Publicacoes
531000000002	2011	39
531000000002	2012	39
531000000002	2014	51
551400000004	2010	38
551400000004	2011	27
551400000004	2013	22
551400000004	2012	32
551400000004	2014	27
551400000004	2015	20
553800000008	2012	396
553800000008	2013	411
553800000008	2014	442
553800000008	2015	366
553800000008	2010	309
553800000008	2011	363
554300000007	2010	279
554300000007	2011	216
554300000007	2012	197
554300000007	2013	194
554300000007	2014	141
554300000007	2015	134
558800000009	2012	25
558800000009	2010	32
558800000009	2014	29
558800000009	2013	33
558800000009	2011	21
558800000009	2015	32
567100000005	2011	34
567100000005	2012	20
567100000005	2013	30
567100000005	2010	28
567100000005	2015	20
567100000005	2014	38
567200000007	2014	91
567200000007	2010	101
567200000007	2012	122
567200000007	2013	124
567200000007	2011	93
567200000007	2015	73
572000000000	2014	108
572000000000	2015	108
572000000000	2010	58
572000000000	2011	41
572000000000	2012	50
572000000000	2013	48
577000000000	2010	45
577000000000	2011	41
577000000000	2015	43
577000000000	2013	54
577000000000	2012	55
577000000000	2014	49
577300000006	2011	153
577300000006	2010	149
577300000006	2012	179
577300000006	2013	172
577300000006	2014	168
577300000006	2015	199
579800000001	2014	34
579800000001	2015	23
579800000001	2010	32
579800000001	2012	29
579800000001	2013	37
579800000001	2011	31
583400000002	2010	24
583400000002	2011	23
583400000002	2012	25
583400000002	2013	30
583400000002	2014	15
583400000002	2015	13
583900000001	2012	110
583900000001	2013	34
583900000001	2014	20
583900000001	2015	19
583900000001	2011	22
583900000001	2010	19
584200000007	2012	82
584200000007	2013	154
584200000007	2015	49
584200000007	2014	67
584200000007	2010	80
584200000007	2011	93
586600000000	2015	18
586600000000	2010	24
586600000000	2011	21
586600000000	2012	37
586600000000	2013	17
586600000000	2014	11
623800000002	2010	61
623800000002	2013	56
623800000002	2014	41
623800000002	2011	58
623800000002	2012	46
623800000002	2015	14
627100000002	2014	66
627100000002	2015	57
627100000002	2012	64
627100000002	2011	31
627100000002	2010	24
627100000002	2013	44
653900000006	2015	34
653900000006	2011	25
653900000006	2012	36
653900000006	2013	23
653900000006	2014	46
653900000006	2010	26
661500000000	2013	41
661500000000	2015	32
661500000000	2012	34
661500000000	2011	36
661500000000	2014	29
661500000000	2010	33
749000000008	2014	202
749000000008	2015	208
749000000008	2012	216
749000000008	2013	210
749000000008	2010	203
749000000008	2011	181
754000000004	2013	62
754000000004	2014	55
754000000004	2010	61
754000000004	2011	55
754000000004	2012	55
754000000004	2015	59
768700000007	2010	73
768700000007	2011	88
768700000007	2012	77
768700000007	2013	78
768700000007	2014	83
768700000007	2015	77
769300000008	2011	141
769300000008	2013	164
769300000008	2015	158
769300000008	2014	175
769300000008	2010	128
769300000008	2012	148
778500000000	2011	421
778500000000	2013	191
778500000000	2015	126
778500000000	2010	252
778500000000	2012	192
778500000000	2014	165
780900000000	2013	77
780900000000	2014	54
780900000000	2010	51
780900000000	2011	61
780900000000	2012	39
780900000000	2015	20
785800000009	2010	86
785800000009	2015	55
785800000009	2011	75
785800000009	2012	70
785800000009	2013	84
785800000009	2014	91
802500000007	2011	17
802500000007	2010	19
802500000007	2013	20
802500000007	2014	20
802500000007	2012	15
802500000007	2015	15
802600000009	2013	69
802600000009	2014	29
802600000009	2011	28
802600000009	2012	42
802600000009	2010	42
802600000009	2015	40
807700000001	2011	79
807700000001	2012	92
807700000001	2015	84
807700000001	2010	80
807700000001	2013	80
807700000001	2014	83
810400000006	2010	51
810400000006	2012	66
810400000006	2013	84
810400000006	2014	74
810400000006	2015	85
810400000006	2011	46
811900000003	2010	62
811900000003	2014	55
811900000003	2015	54
811900000003	2012	68
811900000003	2011	60
811900000003	2013	25
819000000002	2014	24
819000000002	2015	24
819000000002	2012	24
819000000002	2013	18
819000000002	2011	26
819000000002	2010	26
822900000009	2011	90
822900000009	2012	102
822900000009	2013	88
822900000009	2015	51
822900000009	2010	107
822900000009	2014	91
823700000003	2011	58
823700000003	2013	82
823700000003	2014	85
823700000003	2015	87
823700000003	2012	87
823700000003	2010	56
829000000000	2012	186
829000000000	2014	202
829000000000	2015	148
829000000000	2010	130
829000000000	2011	154
829000000000	2013	193
831200000005	2014	88
831200000005	2015	85
831200000005	2011	106
831200000005	2012	61
831200000005	2013	81
831200000005	2010	70
832500000009	2011	459
832500000009	2013	455
832500000009	2014	411
832500000009	2015	431
832500000009	2010	440
832500000009	2012	394
833700000000	2010	30
833700000000	2011	31
833700000000	2015	25
833700000000	2012	38
833700000000	2013	37
833700000000	2014	26
841500000008	2013	240
841500000008	2015	266
841500000008	2011	106
841500000008	2010	76
841500000008	2012	97
841500000008	2014	159
841600000000	2013	32
841600000000	2010	27
841600000000	2012	37
841600000000	2015	28
841600000000	2011	28
841600000000	2014	25
867100000004	2010	295
867100000004	2011	261
867100000004	2013	272
867100000004	2014	268
867100000004	2015	258
867100000004	2012	264
869900000005	2010	76
869900000005	2011	80
869900000005	2012	64
869900000005	2013	46
869900000005	2014	58
869900000005	2015	55
870100000004	2010	93
870100000004	2011	160
870100000004	2012	149
870100000004	2013	147
870100000004	2014	122
870100000004	2015	160
870300000008	2013	36
870300000008	2010	31
870300000008	2011	30
870300000008	2014	44
870300000008	2015	40
870300000008	2012	26
870400000000	2011	95
870400000000	2013	89
870400000000	2014	94
870400000000	2015	101
870400000000	2010	61
870400000000	2012	101
874100000007	2011	39
874100000007	2013	31
874100000007	2010	26
874100000007	2012	41
874100000007	2014	34
874100000007	2015	32
877900000006	2013	19
877900000006	2010	28
877900000006	2011	13
877900000006	2012	25
877900000006	2014	11
877900000006	2015	15
880000000000	2010	82
880000000000	2011	74
880000000000	2012	132
880000000000	2014	158
880000000000	2013	141
880000000000	2015	143
884900000009	2010	84
884900000009	2011	126
884900000009	2014	85
884900000009	2015	93
884900000009	2012	129
884900000009	2013	106
885300000006	2015	39
885300000006	2011	46
885300000006	2013	52
885300000006	2014	77
885300000006	2012	44
885300000006	2010	32
885400000008	2014	62
885400000008	2015	36
885400000008	2010	30
885400000008	2011	34
885400000008	2012	47
885400000008	2013	56
891200000009	2011	59
891200000009	2010	59
891200000009	2012	42
891200000009	2013	58
891200000009	2014	53
891200000009	2015	59
891300000000	2010	127
891300000000	2011	48
891300000000	2012	121
891300000000	2013	47
891300000000	2015	29
891300000000	2014	37
892700000006	2010	46
892700000006	2012	65
892700000006	2013	75
892700000006	2014	82
892700000006	2015	53
892700000006	2011	50
894500000009	2010	105
894500000009	2014	90
894500000009	2011	36
894500000009	2012	42
894500000009	2015	94
894500000009	2013	39
898500000001	2012	99
898500000001	2015	25
898500000001	2010	29
898500000001	2011	29
898500000001	2013	23
898500000001	2014	27
985600042380	2011	17
985600042380	2012	18
985600042380	2010	25
985600042380	2015	10
985600042380	2013	18
985600042380	2014	13
985600043360	2010	58
985600043360	2011	35
985600043360	2012	40
985600043360	2013	45
985600043360	2015	24
985600043360	2014	43
985600169126	2012	112
985600169126	2010	25
985600169126	2011	22
985600169126	2013	29
985600169126	2014	16
985600169126	2015	21
985601000990	2010	66
985601000990	2011	72
985601000990	2014	93
985601000990	2015	44
985601000990	2012	76
985601000990	2013	68
F3V900000009	2014	123
F3V900000009	2010	83
F3V900000009	2012	124
F3V900000009	2011	99
F3V900000009	2013	118
F3V900000009	2015	182
I22A00000002	2013	162
I22A00000002	2011	140
I22A00000002	2012	156
I22A00000002	2014	129
I22A00000002	2010	156
I22A00000002	2015	119
I3CJ00000006	2011	228
I3CJ00000006	2015	266
I3CJ00000006	2010	192
I3CJ00000006	2012	273
I3CJ00000006	2013	288
I3CJ00000006	2014	279
IW1X00000000	2013	17
IW1X00000000	2015	16
IW1X00000000	2010	27
IW1X00000000	2011	21
IW1X00000000	2012	21
IW1X00000000	2014	15
IW3C00000004	2011	20
IW3C00000004	2012	48
IW3C00000004	2014	22
IW3C00000004	2010	28
IW3C00000004	2013	24
IW3C00000004	2015	26
IW9W00000003	2011	47
IW9W00000003	2014	25
IW9W00000003	2013	50
IW9W00000003	2010	41
IW9W00000003	2015	21
IW9W00000003	2012	45
IWU400000003	2011	601
IWU400000003	2012	489
IWU400000003	2013	544
IWU400000003	2014	635
IWU400000003	2015	607
IWU400000003	2010	477
IX2400000007	2010	17
IX2400000007	2014	46
IX2400000007	2013	31
IX2400000007	2015	44
IX2400000007	2012	34
IX2400000007	2011	39
IXXU00000008	2010	111
IXXU00000008	2013	112
IXXU00000008	2011	100
IXXU00000008	2012	98
IXXU00000008	2015	94
IXXU00000008	2014	107
IY5300000007	2010	74
IY5300000007	2012	80
IY5300000007	2011	57
IY5300000007	2014	57
IY5300000007	2015	53
IY5300000007	2013	64
IYIC00000000	2013	23
IYIC00000000	2014	21
IYIC00000000	2012	19
IYIC00000000	2010	26
IYIC00000000	2015	14
IYIC00000000	2011	16
IYZQ00000002	2012	33
IYZQ00000002	2015	42
IYZQ00000002	2010	29
IYZQ00000002	2013	41
IYZQ00000002	2011	22
IYZQ00000002	2014	29
IZCF00000003	2010	271
IZCF00000003	2015	324
IZCF00000003	2011	298
IZCF00000003	2012	283
IZCF00000003	2013	331
IZCF00000003	2014	372
IZEE00000008	2010	71
IZEE00000008	2011	115
IZEE00000008	2013	109
IZEE00000008	2015	308
IZEE00000008	2012	25
IZEE00000008	2014	22
IZEO00000008	2011	82
IZEO00000008	2010	77
IZEO00000008	2012	77
IZEO00000008	2014	76
IZEO00000008	2013	92
IZEO00000008	2015	46
J01700000009	2013	41
J01700000009	2014	28
J01700000009	2015	26
J01700000009	2011	21
J01700000009	2012	29
J01700000009	2010	24
J1GS00000009	2015	15
J1GS00000009	2010	16
J1GS00000009	2012	16
J1GS00000009	2013	20
J1GS00000009	2014	20
J1GS00000009	2011	19
J1HP00000001	2015	138
J1HP00000001	2012	71
J1HP00000001	2010	39
J1HP00000001	2013	81
J1HP00000001	2014	73
J1HP00000001	2011	53
J1JP00000008	2012	44
J1JP00000008	2013	36
J1JP00000008	2014	21
J1JP00000008	2011	31
J1JP00000008	2010	23
J1JP00000008	2015	14
J1OR00000000	2010	67
J1OR00000000	2012	43
J1OR00000000	2013	62
J1OR00000000	2011	48
J1OR00000000	2014	46
J1OR00000000	2015	46
J1OU00000008	2014	21
J1OU00000008	2010	23
J1OU00000008	2011	31
J1OU00000008	2012	32
J1OU00000008	2013	11
J1OU00000008	2015	21
J1SS00000005	2011	118
J1SS00000005	2012	103
J1SS00000005	2013	182
J1SS00000005	2014	167
J1SS00000005	2015	94
J1SS00000005	2010	133
J2HF00000009	2010	52
J2HF00000009	2011	95
J2HF00000009	2012	69
J2HF00000009	2013	181
J2HF00000009	2014	150
J2HF00000009	2015	67
J32200000000	2010	190
J32200000000	2013	138
J32200000000	2011	162
J32200000000	2012	162
J32200000000	2014	126
J32200000000	2015	128
J3E400000000	2011	23
J3E400000000	2012	23
J3E400000000	2014	20
J3E400000000	2010	15
J3E400000000	2015	17
J3E400000000	2013	14
J3UC00000003	2014	48
J3UC00000003	2015	73
J3UC00000003	2010	57
J3UC00000003	2011	65
J3UC00000003	2013	61
J3UC00000003	2012	56
J3Y700000005	2012	18
J3Y700000005	2010	25
J3Y700000005	2014	16
J3Y700000005	2011	10
J3Y700000005	2013	20
J3Y700000005	2015	35
J41C00000009	2010	51
J41C00000009	2013	47
J41C00000009	2012	21
J41C00000009	2011	47
J41C00000009	2015	43
J41C00000009	2014	29
J4D600000002	2012	94
J4D600000002	2011	64
J4D600000002	2014	53
J4D600000002	2015	41
J4D600000002	2010	56
J4D600000002	2013	46
J7ZP00000009	2015	57
J7ZP00000009	2012	48
J7ZP00000009	2014	59
J7ZP00000009	2013	40
J7ZP00000009	2010	36
J7ZP00000009	2011	42
J8E800000003	2010	20
J8E800000003	2011	47
J8E800000003	2012	46
J8E800000003	2014	116
J8E800000003	2013	34
J8E800000003	2015	24
J8LU00000004	2011	132
J8LU00000004	2012	56
J8LU00000004	2013	151
J8LU00000004	2014	72
J8LU00000004	2015	91
J8LU00000004	2010	29
J93M00000001	2011	68
J93M00000001	2013	66
J93M00000001	2012	24
J93M00000001	2014	35
J93M00000001	2015	24
J93M00000001	2010	29
J9GC00000006	2010	60
J9GC00000006	2011	20
J9GC00000006	2012	28
J9GC00000006	2013	25
J9GC00000006	2014	28
J9GC00000006	2015	23
JA2300000000	2012	52
JA2300000000	2011	27
JA2300000000	2013	15
JA2300000000	2014	14
JA2300000000	2015	15
JA2300000000	2010	10
JI7500000002	2010	54
JI7500000002	2011	21
JI7500000002	2012	39
JI7500000002	2014	43
JI7500000002	2015	43
JI7500000002	2013	38
JIDJ00000007	2011	29
JIDJ00000007	2015	29
JIDJ00000007	2010	28
JIDJ00000007	2012	31
JIDJ00000007	2013	49
JIDJ00000007	2014	36
JL8W00000004	2011	54
JL8W00000004	2013	81
JL8W00000004	2015	71
JL8W00000004	2014	62
JL8W00000004	2012	48
JL8W00000004	2010	33
JLDY00000007	2012	27
JLDY00000007	2013	31
JLDY00000007	2011	27
JLDY00000007	2014	29
JLDY00000007	2015	14
JLDY00000007	2010	16
JNTM00000007	2010	19
JNTM00000007	2013	17
JNTM00000007	2014	18
JNTM00000007	2011	25
JNTM00000007	2012	16
JNTM00000007	2015	12
