ID_da_instituicao	ID_da_disciplina	Ano	Publicacoes
000300000006	13	2015	6
478800000007	12	2015	9
038400000005	1	2015	2
038400000005	4	2011	1
183300000005	13	2011	2
554300000007	2	2015	4
554300000007	1	2015	8
554300000007	2	2014	5
554300000007	4	2013	3
554300000007	2	2012	4
554300000007	2	2011	5
319000000000	5	2012	13
028700000003	2	2013	1
511300000003	13	2014	7
892700000006	7	2013	1
288200000000	10	2013	8
288200000000	4	2012	1
033200000000	8	2014	4
033200000000	7	2011	7
306200000002	3	2013	10
008000000006	2	2012	7
501600000001	13	2015	1
312800000008	5	2015	7
312800000008	2	2015	3
312800000008	4	2015	4
312800000008	4	2014	4
312800000008	2	2013	1
312800000008	5	2012	5
312800000008	2	2010	2
577300000006	3	2015	11
577300000006	5	2013	11
192900000005	13	2014	2
286700000003	3	2014	9
286700000003	3	2013	9
286700000003	3	2012	10
428800000000	11	2011	5
192900000005	4	2011	2
520900000003	4	2014	4
J2HF00000009	1	2010	13
007100000000	7	2014	7
007100000000	11	2014	1
080400000006	7	2013	16
874100000007	12	2012	3
204400000003	4	2015	6
204400000003	3	2013	19
204400000003	2	2013	7
204400000003	8	2013	6
204400000003	10	2013	13
204400000003	11	2013	8
204400000003	7	2013	5
204400000003	6	2013	10
204400000003	3	2012	21
204400000003	2	2012	8
204400000003	8	2012	9
204400000003	10	2012	14
204400000003	4	2012	2
204400000003	7	2012	7
008200000000	5	2012	15
754000000004	4	2015	6
JL8W00000004	4	2014	6
JL8W00000004	6	2013	1
051400000002	3	2013	3
051400000002	3	2011	4
000500000999	13	2014	6
768700000007	10	2014	3
003900000001	6	2010	12
506700000004	4	2015	2
506700000004	4	2014	1
506700000004	4	2013	2
506700000004	1	2012	7
506700000004	4	2011	1
408800000006	8	2012	2
841500000008	4	2012	2
273000000009	5	2014	5
273000000009	5	2013	7
033200000000	6	2011	4
502700000001	4	2011	4
IW9W00000003	4	2014	3
089100000004	2	2014	1
089100000004	5	2013	3
089100000004	5	2011	4
000100000002	12	2010	13
000400000008	4	2013	2
567200000007	12	2014	3
IWU400000003	13	2010	6
IZEE00000008	10	2013	11
778500000000	12	2015	15
020700000008	8	2013	6
020700000008	8	2012	13
005900000008	4	2014	17
431900000002	6	2012	2
661500000000	11	2015	2
661500000000	11	2014	4
661500000000	4	2012	7
661500000000	4	2011	3
520900000003	5	2010	1
032300000004	7	2015	4
032300000004	7	2014	3
019200000005	7	2010	21
985600169126	12	2015	2
985600169126	3	2014	7
985600169126	8	2013	4
985600169126	1	2013	1
985600169126	12	2013	5
985600169126	1	2012	1
985600169126	12	2012	24
985600169126	1	2011	1
985600169126	1	2010	1
001800000992	8	2011	4
894500000009	11	2014	1
754000000004	12	2015	3
754000000004	3	2013	2
754000000004	12	2013	5
870100000004	12	2015	5
870100000004	12	2013	11
870100000004	4	2013	9
870100000004	12	2011	6
870100000004	4	2010	4
120600000002	6	2014	1
120600000002	6	2012	1
446900000000	7	2012	15
028700000003	7	2010	5
749000000008	13	2013	3
014000000000	1	2014	3
281500000009	11	2012	3
032900000005	8	2011	11
047500000006	4	2012	3
000300000995	4	2014	12
J41C00000009	1	2015	3
J41C00000009	4	2015	5
J41C00000009	6	2015	1
J41C00000009	5	2015	4
J41C00000009	4	2013	7
J41C00000009	4	2011	4
J41C00000009	4	2010	5
438600000004	1	2014	5
001400000995	12	2011	26
033600000008	6	2012	9
024800000002	12	2011	1
024800000002	5	2010	3
377800000002	5	2010	3
000200000993	2	2011	11
475600000009	4	2014	6
475600000009	6	2014	1
020700000008	12	2014	18
583900000001	13	2015	1
831200000005	12	2012	5
831200000005	12	2011	6
342900000001	13	2012	2
008700000009	12	2013	7
000400000997	1	2014	28
008900000002	13	2015	13
008900000002	13	2013	16
412700000002	5	2013	9
412700000002	5	2012	8
412700000002	5	2011	4
001300000993	12	2015	17
001300000993	12	2012	12
009200000008	13	2010	8
000400000997	6	2014	11
000400000997	2	2010	5
028700000003	11	2015	2
028700000003	4	2014	7
028700000003	4	2013	13
087000000006	8	2012	6
171500000005	8	2011	2
038400000005	2	2012	2
446900000000	6	2013	3
087000000006	6	2014	12
460900000006	11	2013	6
460900000006	11	2012	4
087000000006	4	2013	8
870400000000	11	2015	6
000500000000	2	2010	5
832500000009	2	2015	3
294800000006	3	2010	5
020700000008	1	2015	7
020700000008	1	2011	11
410300000009	11	2012	3
001100000990	1	2010	6
553800000008	11	2013	5
553800000008	2	2011	6
553800000008	5	2011	7
IYZQ00000002	1	2011	6
319000000000	4	2012	8
340900000005	11	2011	1
340900000005	7	2010	1
001100000990	12	2015	6
428800000000	12	2012	5
047500000006	5	2011	3
024700000000	2	2012	2
087000000006	12	2012	9
008200000000	11	2012	11
000500000999	8	2015	9
000500000999	8	2012	19
000500000999	8	2010	11
387300000000	12	2013	2
387300000000	5	2012	11
032300000004	11	2011	13
081100000009	12	2015	7
081100000009	8	2014	6
081100000009	3	2014	7
892700000006	5	2013	5
008700000009	12	2015	1
001700000001	13	2013	1
001700000001	13	2012	2
431200000000	1	2015	7
431200000000	1	2013	8
431200000000	1	2011	7
431200000000	1	2010	10
778500000000	1	2013	3
007000000008	6	2015	5
000700000992	4	2010	5
294800000006	13	2013	3
JL8W00000004	5	2015	6
JL8W00000004	5	2010	8
460900000006	2	2015	4
577300000006	13	2012	2
577300000006	8	2011	3
J32200000000	13	2012	2
000700000003	4	2014	7
009200000008	12	2012	6
J1OR00000000	5	2013	5
021700000006	5	2014	5
021700000006	8	2013	2
021700000006	12	2013	4
021700000006	3	2010	3
I3CJ00000006	11	2012	5
081100000009	12	2012	7
081100000009	8	2010	4
011100000008	1	2012	8
011100000008	3	2010	16
011100000008	8	2010	7
011100000008	10	2010	9
029100000000	7	2011	9
007100000000	3	2013	6
021700000006	7	2010	7
029100000000	11	2015	14
892700000006	4	2010	2
002700000000	7	2014	9
002700000000	7	2013	9
IZCF00000003	11	2012	9
J4D600000002	6	2013	1
J4D600000002	6	2012	1
J4D600000002	4	2012	1
829000000000	10	2012	6
829000000000	10	2011	4
829000000000	10	2010	3
087000000006	6	2013	3
884900000009	3	2015	1
884900000009	2	2014	2
387300000000	10	2010	2
387300000000	1	2010	10
195400000000	1	2011	4
002700000000	4	2015	2
002700000000	4	2011	7
001000000998	7	2015	2
IWU400000003	1	2014	21
431100000008	13	2014	2
001900000994	6	2010	1
080400000006	13	2014	11
033000000007	9	2012	4
000900000007	1	2014	17
024800000002	2	2015	4
024800000002	2	2014	4
007100000000	12	2011	27
007100000000	12	2010	7
029100000000	2	2010	10
117700000004	10	2013	5
340900000005	1	2013	2
340900000005	1	2010	1
033200000000	8	2012	5
002000000996	3	2013	34
002000000996	2	2013	3
002000000996	10	2013	10
002000000996	12	2013	25
002000000996	13	2013	2
520900000003	13	2015	2
829000000000	3	2012	9
I3CJ00000006	4	2012	8
554300000007	8	2014	3
028200000004	1	2010	7
000900000007	3	2013	6
000900000007	3	2010	4
000900000007	4	2014	9
000900000007	5	2014	4
020700000008	1	2013	9
869900000005	7	2014	6
000600000990	4	2014	8
000600000990	2	2010	5
807700000001	11	2015	5
807700000001	11	2014	3
807700000001	4	2014	1
807700000001	11	2012	7
807700000001	11	2011	4
870100000004	4	2015	6
870100000004	5	2014	10
I3CJ00000006	12	2015	4
120600000002	1	2012	3
001000000998	1	2013	12
001000000998	1	2011	10
071500000009	3	2011	11
306200000002	2	2015	4
000100000002	2	2010	4
192900000005	1	2015	6
192900000005	2	2015	2
192900000005	3	2012	7
192900000005	10	2010	3
192900000005	3	2010	8
080300000004	7	2013	1
080300000004	11	2013	9
080300000004	7	2012	1
080300000004	7	2010	1
028200000004	12	2010	7
028200000004	8	2010	3
027500000001	2	2015	2
047700000000	4	2012	5
038800000002	5	2011	3
033100000009	8	2014	8
004500000002	2	2011	7
520900000003	7	2015	1
363100000000	12	2012	4
000800000994	8	2010	9
010600000009	6	2014	7
475600000009	6	2015	1
832500000009	3	2015	5
832500000009	3	2013	21
832500000009	3	2012	3
832500000009	8	2011	4
832500000009	3	2011	2
832500000009	3	2010	4
033600000008	7	2011	10
087000000006	9	2015	1
004000000003	7	2015	2
004000000003	13	2012	2
004000000003	7	2012	6
004000000003	11	2012	5
004000000003	7	2011	6
004000000003	11	2011	4
J32200000000	1	2013	8
117800000006	10	2015	4
179800000006	1	2011	6
047500000006	10	2014	3
004000000003	13	2010	1
007200000001	12	2010	11
002800000001	3	2015	6
002800000001	5	2015	14
002800000001	3	2011	7
000700000003	4	2011	7
506700000004	7	2014	1
446900000000	1	2013	11
880000000000	3	2012	1
023100000001	10	2011	3
000700000992	4	2012	6
024800000002	10	2013	7
024800000002	2	2011	5
038400000005	9	2011	1
033800000001	13	2010	6
011100000008	11	2011	16
010200000001	10	2015	3
010200000001	3	2014	35
010200000001	3	2013	35
010200000001	3	2011	36
501600000001	1	2012	5
501600000001	2	2011	2
001900000005	2	2011	2
001900000005	12	2010	1
002800000001	13	2011	3
F3V900000009	10	2015	5
021100000005	6	2014	5
021100000005	6	2013	2
J2HF00000009	13	2010	1
870100000004	8	2015	1
000400000997	11	2015	12
000400000997	11	2012	6
IXXU00000008	11	2015	6
007200000001	8	2011	7
412700000002	2	2012	4
JIDJ00000007	4	2015	4
117800000006	8	2010	3
117800000006	11	2011	5
577300000006	3	2013	11
001900000994	8	2014	3
001900000994	12	2012	5
554300000007	10	2012	9
554300000007	4	2012	1
554300000007	5	2010	14
171500000005	13	2013	4
319000000000	2	2011	2
829000000000	7	2012	2
501600000001	2	2014	1
501600000001	2	2013	2
501600000001	6	2012	2
501600000001	10	2011	5
501600000001	11	2011	1
J3UC00000003	4	2013	9
J3UC00000003	11	2012	6
J3UC00000003	11	2011	7
J3UC00000003	4	2011	6
001800000992	1	2012	5
001800000992	1	2010	3
014000000000	10	2013	2
294800000006	12	2015	5
294800000006	10	2013	5
000100000002	13	2012	3
446900000000	8	2013	3
154600000007	3	2014	5
154600000007	3	2013	6
154600000007	3	2012	9
J1HP00000001	1	2014	10
189500000008	12	2014	4
002800000001	11	2011	5
000600000001	11	2015	10
623800000002	5	2010	6
010600000009	7	2011	9
000500000999	2	2011	8
007100000000	12	2015	7
431100000008	3	2014	2
000400000997	2	2013	6
002500000006	1	2014	2
000300000006	8	2010	4
032600000000	7	2014	20
029100000000	9	2014	1
226100000009	1	2013	4
016700000000	13	2015	3
363100000000	7	2012	2
154600000007	12	2013	6
749000000008	3	2014	5
000900000007	2	2014	4
000900000007	10	2012	4
000900000007	2	2011	1
000900000007	10	2010	2
000500000999	10	2011	17
431100000008	13	2011	1
121100000001	2	2014	2
121100000001	4	2013	1
867100000004	1	2010	19
001500000997	5	2013	1
008200000000	6	2015	4
008200000000	6	2014	3
IZCF00000003	4	2014	6
553800000008	3	2013	13
169700000007	10	2010	7
306200000002	3	2014	5
387300000000	1	2014	13
125200000006	10	2010	4
051400000002	4	2010	5
081100000009	7	2013	4
000500000999	11	2011	4
000500000999	11	2010	3
000200000004	8	2015	4
089100000004	12	2014	3
089100000004	12	2011	4
000200000993	2	2014	9
000200000993	2	2010	8
428800000000	5	2013	6
428800000000	8	2011	1
350700000009	7	2014	5
008200000000	8	2013	2
008700000009	10	2014	13
107000000004	8	2015	7
107000000004	12	2013	4
107000000004	12	2012	5
107000000004	8	2010	6
I3CJ00000006	13	2011	2
007100000000	3	2012	3
554300000007	12	2015	7
554300000007	1	2014	8
554300000007	12	2014	10
007100000000	3	2011	33
169700000007	3	2012	18
000500000999	4	2012	16
008400000003	6	2012	4
001300000993	1	2010	7
012800000009	6	2015	2
012800000009	4	2011	6
891200000009	8	2015	2
891200000009	8	2014	5
891200000009	8	2010	3
IWU400000003	3	2013	8
IWU400000003	10	2011	5
IWU400000003	10	2010	9
013800000007	12	2015	4
013800000007	12	2011	4
288200000000	8	2014	2
195400000000	1	2013	3
195400000000	10	2012	7
195400000000	1	2010	3
007100000000	13	2015	10
811900000003	10	2012	7
154100000008	1	2015	7
154100000008	2	2011	1
154100000008	5	2010	5
005900000008	6	2010	3
061400000000	5	2014	5
061400000000	2	2013	5
061400000000	4	2013	6
061400000000	2	2010	3
059100000002	12	2012	4
059100000002	3	2010	15
007000000008	10	2010	14
001400000995	13	2014	3
154600000007	4	2015	3
154600000007	4	2013	4
785800000009	13	2010	1
006100000001	7	2014	1
006100000001	3	2013	1
JLDY00000007	6	2015	1
JLDY00000007	6	2014	1
JLDY00000007	1	2011	7
021100000005	7	2015	1
579800000001	4	2010	8
412700000002	8	2011	11
020700000008	10	2014	13
000300000006	8	2015	6
120600000002	5	2012	1
004100000005	3	2015	14
081100000009	11	2015	3
081100000009	11	2013	3
081100000009	11	2012	4
081100000009	11	2011	8
081100000009	11	2010	5
IZCF00000003	2	2015	6
IZEO00000008	11	2015	3
IZEO00000008	11	2014	1
377800000002	10	2015	7
I3CJ00000006	10	2011	9
033200000000	2	2013	8
004000000003	10	2010	14
446900000000	7	2011	15
IXXU00000008	11	2014	7
027500000001	13	2014	1
027500000001	13	2012	1
000100000002	7	2010	7
047700000000	10	2014	3
000400000997	4	2015	10
870400000000	1	2013	6
001600000999	12	2013	6
001200000991	1	2012	12
007000000008	6	2013	6
038400000005	11	2013	1
870100000004	2	2015	4
870100000004	2	2013	3
008700000009	1	2014	18
340900000005	8	2015	5
340900000005	8	2013	4
340900000005	8	2011	5
029100000000	6	2012	6
511300000003	8	2015	14
511300000003	5	2015	4
511300000003	2	2015	3
511300000003	8	2013	14
511300000003	5	2013	5
511300000003	12	2012	13
081100000009	1	2011	11
572000000000	3	2015	35
572000000000	10	2011	1
363100000000	12	2011	5
179800000006	5	2012	2
340900000005	12	2015	9
340900000005	12	2014	12
007700000000	12	2013	12
007700000000	12	2012	7
870400000000	4	2010	8
032100000000	3	2014	16
032100000000	1	2012	5
032100000000	8	2012	5
032100000000	5	2012	9
032100000000	10	2010	4
014000000000	13	2014	2
831200000005	1	2015	1
841600000000	12	2010	2
841500000008	4	2015	5
841500000008	4	2013	7
841500000008	8	2010	1
004400000000	7	2011	14
001000000998	1	2012	8
892700000006	10	2011	6
004400000000	6	2014	14
294800000006	4	2011	2
829000000000	10	2015	8
062200000004	10	2014	6
894500000009	10	2015	4
894500000009	4	2015	3
894500000009	11	2010	8
080400000006	2	2015	4
080300000004	10	2013	14
002000000996	11	2015	2
002000000996	11	2014	2
002000000996	11	2012	1
002000000996	11	2011	3
J32200000000	13	2015	4
422900000003	1	2015	5
422900000003	10	2014	4
422900000003	1	2014	2
422900000003	1	2013	5
422900000003	1	2012	2
422900000003	3	2012	1
422900000003	10	2012	4
422900000003	1	2011	3
007200000001	2	2012	3
281100000001	3	2014	4
281100000001	3	2013	20
281100000001	3	2011	4
002500000006	2	2013	2
002500000006	6	2012	11
002500000006	2	2011	2
002500000006	8	2011	1
002500000006	12	2011	1
002500000006	2	2010	2
024000000008	8	2010	14
431100000008	8	2011	2
778500000000	8	2012	10
004400000000	13	2015	11
004400000000	13	2010	13
584200000007	10	2014	7
039200000000	2	2015	6
572000000000	4	2014	1
572000000000	5	2010	3
867100000004	7	2012	2
867100000004	7	2011	2
867100000004	11	2011	10
867100000004	7	2010	1
089100000004	7	2014	2
001200000991	1	2014	7
205600000005	10	2015	5
811900000003	6	2013	2
033800000001	2	2013	9
498300000002	12	2013	5
460900000006	3	2014	1
460900000006	12	2010	4
434800000005	2	2014	1
342900000001	10	2013	3
016700000000	8	2014	4
016700000000	8	2013	1
016700000000	8	2011	7
006200000003	7	2015	10
428800000000	12	2015	3
008000000006	2	2010	7
008200000000	4	2015	9
008200000000	11	2013	10
008200000000	4	2013	8
008200000000	4	2010	14
460900000006	3	2012	5
460900000006	12	2011	4
870400000000	12	2014	1
001000000998	7	2012	3
001000000998	7	2011	2
065800000000	12	2013	4
119300000003	2	2014	2
000300000995	5	2012	17
002800000001	4	2011	9
001300000993	6	2013	1
001300000993	6	2011	1
032100000000	5	2015	8
032100000000	5	2010	5
008200000000	8	2014	4
247500000009	11	2012	3
247500000009	3	2011	14
247500000009	5	2010	8
247500000009	1	2010	4
247500000009	10	2010	5
247500000009	11	2010	6
412700000002	10	2010	7
172000000004	3	2013	4
024700000000	5	2013	6
169700000007	6	2015	4
169700000007	6	2011	3
169700000007	6	2010	1
434800000005	1	2015	12
434800000005	2	2015	1
024000000008	8	2012	18
342800000000	5	2012	10
567200000007	12	2010	5
001100000990	8	2013	8
001100000990	8	2010	7
201100000003	10	2014	10
000200000004	11	2015	6
000200000004	11	2012	7
000200000004	11	2011	5
000200000004	11	2010	2
007200000001	8	2014	3
IYZQ00000002	12	2010	3
IYZQ00000002	2	2010	2
000900000996	4	2013	4
JLDY00000007	13	2013	1
505800000008	5	2013	3
JL8W00000004	2	2014	4
JL8W00000004	5	2011	8
JL8W00000004	2	2010	1
531000000002	3	2015	3
408900000008	11	2014	8
004400000000	13	2013	12
119300000003	8	2015	8
119300000003	8	2014	11
000200000993	7	2015	4
169700000007	8	2015	5
169700000007	3	2015	16
169700000007	12	2015	12
169700000007	8	2013	9
169700000007	8	2012	10
008300000001	9	2012	2
008300000001	9	2010	2
342800000000	7	2015	6
342800000000	11	2015	4
J1HP00000001	1	2012	8
J1HP00000001	5	2010	5
032600000000	7	2013	14
032600000000	7	2011	13
071500000009	3	2012	10
183300000005	6	2011	10
183300000005	2	2011	5
JLDY00000007	10	2014	4
JLDY00000007	1	2012	6
553800000008	7	2015	2
002800000001	4	2010	8
000700000992	7	2012	7
000700000992	11	2012	2
319000000000	5	2011	8
033800000001	3	2015	22
033800000001	8	2014	1
033800000001	12	2012	5
008400000003	5	2015	14
520900000003	7	2014	5
183300000005	4	2012	2
183300000005	11	2012	2
183300000005	4	2010	8
J32200000000	1	2015	12
J32200000000	1	2014	16
445200000000	8	2015	1
445200000000	5	2014	3
445200000000	10	2013	9
445200000000	8	2013	2
445200000000	8	2011	2
445200000000	12	2010	8
340900000005	12	2013	11
062200000004	5	2013	15
062200000004	5	2012	6
062200000004	11	2010	8
198100000000	13	2010	10
IW9W00000003	2	2011	2
807700000001	8	2015	4
051400000002	12	2012	24
000600000990	12	2014	17
832500000009	11	2012	4
832500000009	11	2010	6
000600000990	7	2010	6
011100000008	2	2011	4
000300000006	3	2015	15
000300000006	3	2014	22
000300000006	3	2011	4
000300000006	3	2010	6
J2HF00000009	10	2011	15
J2HF00000009	10	2010	10
501100000002	1	2015	4
501100000002	1	2014	4
J4D600000002	3	2014	1
J4D600000002	2	2013	2
J4D600000002	3	2013	3
J4D600000002	3	2011	5
166100000001	4	2015	5
823700000003	12	2011	10
066900000000	1	2014	1
117700000004	13	2014	5
554300000007	5	2014	6
554300000007	5	2013	3
554300000007	2	2013	7
001700000990	10	2015	2
001700000990	10	2012	6
004400000000	13	2014	14
829000000000	5	2015	3
008300000001	6	2012	4
000300000995	4	2010	14
001000000998	5	2010	7
001000000998	1	2010	8
867100000004	4	2011	12
387300000000	13	2013	2
038800000002	10	2015	3
579800000001	1	2010	4
006200000003	7	2011	9
001500000997	12	2012	7
001500000997	2	2012	2
273000000009	4	2015	2
119300000003	13	2010	4
F3V900000009	6	2011	1
000400000997	8	2015	14
IZCF00000003	13	2013	7
768700000007	1	2013	2
004500000002	6	2015	5
008700000009	3	2013	20
008700000009	3	2012	14
008700000009	2	2012	4
008700000009	5	2012	9
008700000009	3	2010	19
008700000009	2	2010	4
008700000009	8	2010	7
008700000009	10	2010	11
008700000009	5	2010	16
008700000009	12	2010	5
061400000000	1	2012	11
501100000002	1	2013	3
501100000002	1	2010	6
JIDJ00000007	12	2014	1
JIDJ00000007	8	2011	1
000200000993	8	2014	19
166100000001	10	2014	3
166100000001	10	2012	2
JLDY00000007	13	2011	1
JLDY00000007	4	2011	3
JLDY00000007	1	2010	2
000300000995	8	2014	12
000300000995	8	2012	13
004700000006	11	2012	2
033400000004	13	2015	4
033400000004	12	2014	10
033400000004	6	2010	9
033400000004	13	2010	8
505800000008	9	2015	2
205600000005	6	2014	1
205600000005	6	2010	2
204400000003	13	2011	2
001100000990	12	2013	10
583900000001	8	2012	7
001900000005	7	2015	6
201100000003	10	2011	14
000100000002	8	2010	4
038800000002	10	2010	3
428800000000	1	2012	10
JI7500000002	3	2014	2
JI7500000002	3	2011	3
JI7500000002	3	2010	16
000300000006	8	2014	10
000300000006	11	2014	12
000300000006	7	2014	10
000700000003	11	2014	3
000700000003	11	2011	3
000700000003	1	2011	1
000700000003	11	2010	1
811900000003	1	2013	9
028700000003	6	2010	3
880000000000	5	2014	7
880000000000	2	2014	2
880000000000	2	2013	2
880000000000	5	2013	7
880000000000	5	2012	5
880000000000	10	2011	1
867100000004	8	2012	5
005900000008	7	2014	2
005900000008	7	2011	3
071500000009	3	2014	9
071500000009	10	2013	1
434800000005	4	2015	5
067900000008	10	2015	1
067900000008	5	2015	3
067900000008	4	2012	1
067900000008	2	2012	1
067900000008	10	2011	3
067900000008	11	2011	1
121100000001	8	2010	2
154600000007	2	2010	3
JL8W00000004	4	2013	4
004300000009	9	2014	1
061500000001	7	2015	5
117700000004	13	2012	2
205600000005	2	2010	1
IZCF00000003	2	2014	5
IZCF00000003	3	2012	16
577000000000	11	2011	1
577000000000	11	2010	1
892700000006	3	2015	1
892700000006	3	2014	1
120600000002	5	2015	2
120600000002	12	2015	3
120600000002	5	2014	2
120600000002	5	2011	2
342900000001	7	2011	2
342900000001	10	2011	2
IWU400000003	8	2013	13
JL8W00000004	2	2015	2
246100000003	1	2015	4
246100000003	1	2014	6
246100000003	4	2013	7
246100000003	1	2013	10
246100000003	10	2013	3
246100000003	1	2012	6
246100000003	1	2011	12
246100000003	2	2011	3
246100000003	12	2010	5
246100000003	1	2010	6
246100000003	4	2010	2
047000000007	7	2011	4
047000000007	4	2010	2
010200000001	1	2015	2
010200000001	12	2015	8
010200000001	8	2015	6
010200000001	8	2014	12
010200000001	1	2014	2
010200000001	12	2013	21
010200000001	13	2013	3
010200000001	8	2013	12
010200000001	8	2012	3
010200000001	8	2011	13
010200000001	8	2010	2
169700000007	2	2013	2
567200000007	12	2015	4
567200000007	3	2014	5
567200000007	10	2013	1
567200000007	3	2012	5
567200000007	5	2011	8
002800000001	13	2014	1
891200000009	1	2012	3
891200000009	11	2010	1
000200000004	8	2010	7
008000000006	6	2012	3
870100000004	1	2015	4
870100000004	1	2014	4
870100000004	10	2013	6
870100000004	8	2013	2
870100000004	2	2011	5
870100000004	3	2011	8
870100000004	10	2011	11
870400000000	7	2013	4
154600000007	4	2014	2
154600000007	4	2010	3
286700000003	2	2015	1
J9GC00000006	3	2014	1
J9GC00000006	1	2013	2
J9GC00000006	10	2012	4
J9GC00000006	1	2012	2
J9GC00000006	1	2011	3
051400000002	13	2014	8
051400000002	13	2011	6
033100000009	2	2013	5
554300000007	8	2011	3
024800000002	2	2012	2
011100000008	10	2015	4
011100000008	10	2013	6
008400000003	2	2015	5
008400000003	11	2015	7
007700000000	2	2012	4
JIDJ00000007	8	2015	2
JIDJ00000007	6	2013	5
000900000007	12	2010	10
985601000990	4	2014	2
829000000000	5	2014	5
829000000000	5	2010	3
768700000007	2	2011	2
001900000005	3	2015	1
001900000005	12	2015	2
001900000005	12	2012	2
498300000002	1	2015	5
IZCF00000003	7	2015	3
342800000000	5	2014	9
342800000000	5	2013	13
021700000006	5	2015	4
021700000006	4	2014	5
000700000992	10	2014	8
IYZQ00000002	9	2015	1
001800000992	8	2015	4
033200000000	13	2013	3
422900000003	4	2010	2
422900000003	1	2010	1
446900000000	13	2014	7
506700000004	12	2012	6
204400000003	13	2010	2
089100000004	10	2013	2
769300000008	13	2011	3
769300000008	3	2011	1
047700000000	11	2014	4
000400000008	7	2015	1
007700000000	11	2014	2
007700000000	2	2013	3
007700000000	11	2011	1
I22A00000002	6	2012	2
032300000004	7	2013	2
032300000004	7	2012	7
013800000007	8	2015	2
119300000003	8	2011	7
119300000003	3	2010	12
189500000008	11	2015	1
189500000008	11	2014	1
189500000008	11	2013	1
189500000008	3	2013	7
189500000008	3	2012	5
189500000008	11	2012	1
189500000008	8	2011	4
189500000008	11	2010	1
189500000008	3	2010	7
431900000002	10	2011	10
431900000002	5	2010	9
007000000008	13	2015	4
553800000008	2	2014	6
051400000002	5	2015	14
051400000002	4	2014	5
051400000002	5	2013	8
051400000002	5	2012	10
JIDJ00000007	4	2014	4
JIDJ00000007	4	2013	4
JIDJ00000007	4	2012	3
021700000006	7	2014	2
021700000006	7	2013	1
501600000001	4	2013	1
577300000006	6	2013	3
308200000009	12	2010	4
081100000009	10	2012	7
039200000000	7	2012	12
039200000000	7	2011	7
029100000000	11	2010	14
000600000990	4	2012	8
000400000008	9	2013	3
000400000008	12	2013	3
189500000008	12	2013	8
IY5300000007	10	2014	4
IY5300000007	1	2013	7
363100000000	4	2012	3
363100000000	11	2011	7
363100000000	5	2011	12
032100000000	5	2013	3
410300000009	2	2014	2
377800000002	5	2014	4
377800000002	3	2014	3
377800000002	3	2011	5
377800000002	3	2010	2
554300000007	3	2014	13
000300000006	6	2010	2
JL8W00000004	11	2010	2
024700000000	2	2014	1
024700000000	2	2010	1
IWU400000003	12	2012	9
005800000006	7	2014	3
005800000006	7	2011	4
572000000000	5	2015	3
572000000000	2	2013	2
572000000000	1	2010	5
000900000996	4	2015	5
087000000006	13	2015	4
502700000001	12	2010	1
021100000005	13	2013	11
J1HP00000001	12	2011	7
505800000008	12	2014	1
505800000008	3	2013	2
408900000008	11	2012	7
032300000004	2	2014	7
107000000004	8	2011	5
IZEO00000008	5	2010	9
022900000008	7	2014	2
281500000009	7	2015	4
004500000002	4	2010	16
047700000000	4	2015	5
410300000009	8	2014	3
169700000007	13	2010	11
024000000008	9	2010	4
025900000002	4	2013	1
558800000009	7	2013	1
558800000009	7	2011	1
000200000004	4	2013	9
125200000006	10	2013	6
340900000005	12	2012	11
340900000005	1	2011	1
081500000006	5	2012	1
IY5300000007	4	2013	3
IY5300000007	4	2010	4
000200000004	5	2011	10
007700000000	2	2015	5
007700000000	1	2014	7
584200000007	2	2012	2
004000000003	10	2012	11
081100000009	1	2010	8
IZEO00000008	5	2013	6
IZEO00000008	2	2013	4
IZEO00000008	2	2012	5
IZEO00000008	2	2011	5
IZEO00000008	2	2010	2
319000000000	13	2015	4
870100000004	12	2014	5
002800000001	13	2010	3
032100000000	11	2015	11
119300000003	3	2012	6
J8LU00000004	12	2011	9
087000000006	8	2011	7
183300000005	6	2012	1
309500000002	7	2015	1
033100000009	7	2012	10
004700000006	1	2010	2
363100000000	3	2014	11
363100000000	11	2014	6
363100000000	11	2013	5
363100000000	4	2010	2
000500000999	13	2015	9
768700000007	1	2014	3
301700000000	12	2015	5
033200000000	13	2010	5
511300000003	2	2012	3
IWU400000003	12	2013	7
506700000004	1	2015	6
506700000004	5	2015	4
506700000004	8	2014	1
506700000004	5	2014	3
506700000004	2	2013	3
506700000004	5	2013	3
506700000004	1	2011	4
506700000004	5	2010	3
831200000005	4	2015	7
831200000005	6	2012	1
832500000009	6	2010	5
002500000006	4	2014	4
000400000997	4	2010	7
000900000007	1	2015	14
000900000007	1	2010	13
022900000008	13	2013	5
000400000997	13	2015	7
059100000002	13	2012	2
IXXU00000008	12	2015	5
IXXU00000008	3	2015	2
IXXU00000008	12	2014	3
IXXU00000008	8	2013	2
IXXU00000008	12	2013	3
IXXU00000008	12	2011	7
IXXU00000008	12	2010	4
506700000004	8	2013	2
460900000006	11	2011	6
020100000007	11	2010	2
033100000009	2	2012	4
013800000007	3	2013	4
004000000003	4	2010	2
501100000002	4	2011	3
501100000002	5	2011	4
183300000005	10	2015	6
183300000005	5	2014	6
183300000005	5	2013	9
154100000008	11	2010	4
431900000002	4	2011	7
154100000008	4	2014	10
059100000002	10	2015	1
226100000009	4	2014	5
226100000009	1	2014	4
